exec_ts,product_delivery,side,qty_mw,price
2025-08-25 12:30:00+00:00,2025-08-25 17:00:00+00:00,BUY,10.0,46.61
2025-08-25 13:30:00+00:00,2025-08-25 18:00:00+00:00,BUY,10.0,43.29
2025-08-25 14:30:00+00:00,2025-08-25 19:00:00+00:00,BUY,10.0,90.59
2025-08-25 16:15:00+00:00,2025-08-25 17:00:00+00:00,SELL,10.0,43.53
2025-08-25 17:15:00+00:00,2025-08-25 18:00:00+00:00,SELL,10.0,43.74
2025-08-25 18:15:00+00:00,2025-08-25 19:00:00+00:00,SELL,10.0,85.57
2025-08-26 03:30:00+00:00,2025-08-26 08:00:00+00:00,BUY,10.0,37.82
2025-08-26 07:15:00+00:00,2025-08-26 08:00:00+00:00,SELL,10.0,-1.43
2025-09-23 23:30:00+00:00,2025-09-24 04:00:00+00:00,BUY,10.0,55.79
2025-09-24 01:30:00+00:00,2025-09-24 06:00:00+00:00,BUY,10.0,69.22
2025-09-24 03:15:00+00:00,2025-09-24 04:00:00+00:00,SELL,10.0,53.37
2025-09-24 03:30:00+00:00,2025-09-24 08:00:00+00:00,BUY,10.0,53.92
2025-09-24 05:15:00+00:00,2025-09-24 06:00:00+00:00,SELL,10.0,105.82
2025-09-24 07:15:00+00:00,2025-09-24 08:00:00+00:00,SELL,10.0,54.44
2025-09-24 12:30:00+00:00,2025-09-24 17:00:00+00:00,BUY,10.0,58.35
2025-09-24 13:30:00+00:00,2025-09-24 18:00:00+00:00,BUY,10.0,56.58
2025-09-24 14:30:00+00:00,2025-09-24 19:00:00+00:00,BUY,10.0,55.83
2025-09-24 16:15:00+00:00,2025-09-24 17:00:00+00:00,SELL,10.0,55.73
2025-09-24 17:15:00+00:00,2025-09-24 18:00:00+00:00,SELL,10.0,56.8
2025-09-24 18:15:00+00:00,2025-09-24 19:00:00+00:00,SELL,10.0,168.72
2025-09-24 23:30:00+00:00,2025-09-25 04:00:00+00:00,BUY,10.0,42.92
2025-09-25 01:30:00+00:00,2025-09-25 06:00:00+00:00,BUY,10.0,49.34
2025-09-25 02:30:00+00:00,2025-09-25 07:00:00+00:00,BUY,10.0,16.47
2025-09-25 03:15:00+00:00,2025-09-25 04:00:00+00:00,SELL,10.0,42.52
2025-09-25 03:30:00+00:00,2025-09-25 08:00:00+00:00,BUY,10.0,46.49
2025-09-25 04:30:00+00:00,2025-09-25 09:00:00+00:00,BUY,10.0,42.72
2025-09-25 05:15:00+00:00,2025-09-25 06:00:00+00:00,SELL,10.0,50.51
2025-09-25 06:15:00+00:00,2025-09-25 07:00:00+00:00,SELL,10.0,-4.08
2025-09-25 07:15:00+00:00,2025-09-25 08:00:00+00:00,SELL,10.0,47.04
2025-09-25 08:15:00+00:00,2025-09-25 09:00:00+00:00,SELL,10.0,42.77
2025-09-25 13:30:00+00:00,2025-09-25 18:00:00+00:00,BUY,10.0,48.71
2025-09-25 17:15:00+00:00,2025-09-25 18:00:00+00:00,SELL,10.0,47.98
2025-10-22 04:30:00+00:00,2025-10-22 09:00:00+00:00,BUY,10.0,126.09
2025-10-22 08:15:00+00:00,2025-10-22 09:00:00+00:00,SELL,10.0,120.41
2025-10-22 14:30:00+00:00,2025-10-22 19:00:00+00:00,BUY,10.0,77.03
2025-10-22 18:15:00+00:00,2025-10-22 19:00:00+00:00,SELL,10.0,73.12
2025-11-07 23:30:00+00:00,2025-11-08 04:00:00+00:00,BUY,10.0,76.82
2025-11-08 00:30:00+00:00,2025-11-08 05:00:00+00:00,BUY,10.0,84.17
2025-11-08 01:30:00+00:00,2025-11-08 06:00:00+00:00,BUY,10.0,89.29
2025-11-08 02:30:00+00:00,2025-11-08 07:00:00+00:00,BUY,10.0,106.57
2025-11-08 03:15:00+00:00,2025-11-08 04:00:00+00:00,SELL,10.0,116.83
2025-11-08 03:30:00+00:00,2025-11-08 08:00:00+00:00,BUY,10.0,87.05
2025-11-08 04:15:00+00:00,2025-11-08 05:00:00+00:00,SELL,10.0,72.98
2025-11-08 04:30:00+00:00,2025-11-08 09:00:00+00:00,BUY,10.0,77.19
2025-11-08 05:15:00+00:00,2025-11-08 06:00:00+00:00,SELL,10.0,78.12
2025-11-08 05:30:00+00:00,2025-11-08 10:00:00+00:00,BUY,10.0,57.35
2025-11-08 06:15:00+00:00,2025-11-08 07:00:00+00:00,SELL,10.0,85.55
2025-11-08 07:15:00+00:00,2025-11-08 08:00:00+00:00,SELL,10.0,76.05
2025-11-08 08:15:00+00:00,2025-11-08 09:00:00+00:00,SELL,10.0,57.75
2025-11-08 09:15:00+00:00,2025-11-08 10:00:00+00:00,SELL,10.0,23.77
2025-11-08 12:30:00+00:00,2025-11-08 17:00:00+00:00,BUY,10.0,67.5
2025-11-08 13:30:00+00:00,2025-11-08 18:00:00+00:00,BUY,10.0,106.63
2025-11-08 14:30:00+00:00,2025-11-08 19:00:00+00:00,BUY,10.0,108.01
2025-11-08 16:15:00+00:00,2025-11-08 17:00:00+00:00,SELL,10.0,58.42
2025-11-08 17:15:00+00:00,2025-11-08 18:00:00+00:00,SELL,10.0,103.08
2025-11-08 18:15:00+00:00,2025-11-08 19:00:00+00:00,SELL,10.0,85.75
2025-11-09 13:30:00+00:00,2025-11-09 18:00:00+00:00,BUY,10.0,130.96
2025-11-09 17:15:00+00:00,2025-11-09 18:00:00+00:00,SELL,10.0,124.13
2025-11-12 03:30:00+00:00,2025-11-12 08:00:00+00:00,BUY,10.0,113.45
2025-11-12 07:15:00+00:00,2025-11-12 08:00:00+00:00,SELL,10.0,105.82
2025-11-15 02:30:00+00:00,2025-11-15 07:00:00+00:00,BUY,10.0,63.62
2025-11-15 03:30:00+00:00,2025-11-15 08:00:00+00:00,BUY,10.0,175.32
2025-11-15 06:15:00+00:00,2025-11-15 07:00:00+00:00,SELL,10.0,60.47
2025-11-15 07:15:00+00:00,2025-11-15 08:00:00+00:00,SELL,10.0,174.14
2025-11-17 19:30:00+00:00,2025-11-18 00:00:00+00:00,BUY,10.0,114.73
2025-11-17 21:30:00+00:00,2025-11-18 02:00:00+00:00,BUY,10.0,40.62
2025-11-17 22:30:00+00:00,2025-11-18 03:00:00+00:00,BUY,10.0,45.13
2025-11-17 23:15:00+00:00,2025-11-18 00:00:00+00:00,SELL,10.0,110.09
2025-11-17 23:30:00+00:00,2025-11-18 04:00:00+00:00,BUY,10.0,117.36
2025-11-18 00:30:00+00:00,2025-11-18 05:00:00+00:00,BUY,10.0,50.23
2025-11-18 01:15:00+00:00,2025-11-18 02:00:00+00:00,SELL,10.0,41.11
2025-11-18 01:30:00+00:00,2025-11-18 06:00:00+00:00,BUY,10.0,19.57
2025-11-18 02:15:00+00:00,2025-11-18 03:00:00+00:00,SELL,10.0,44.41
2025-11-18 02:30:00+00:00,2025-11-18 07:00:00+00:00,BUY,10.0,53.88
2025-11-18 03:15:00+00:00,2025-11-18 04:00:00+00:00,SELL,10.0,118.87
2025-11-18 03:30:00+00:00,2025-11-18 08:00:00+00:00,BUY,10.0,113.67
2025-11-18 04:15:00+00:00,2025-11-18 05:00:00+00:00,SELL,10.0,50.38
2025-11-18 04:30:00+00:00,2025-11-18 09:00:00+00:00,BUY,10.0,58.26
2025-11-18 05:15:00+00:00,2025-11-18 06:00:00+00:00,SELL,10.0,18.48
2025-11-18 05:30:00+00:00,2025-11-18 10:00:00+00:00,BUY,10.0,113.12
2025-11-18 06:15:00+00:00,2025-11-18 07:00:00+00:00,SELL,10.0,55.05
2025-11-18 06:30:00+00:00,2025-11-18 11:00:00+00:00,BUY,10.0,48.79
2025-11-18 07:15:00+00:00,2025-11-18 08:00:00+00:00,SELL,10.0,111.78
2025-11-18 07:30:00+00:00,2025-11-18 12:00:00+00:00,BUY,10.0,42.44
2025-11-18 08:15:00+00:00,2025-11-18 09:00:00+00:00,SELL,10.0,54.34
2025-11-18 08:30:00+00:00,2025-11-18 13:00:00+00:00,BUY,10.0,41.61
2025-11-18 09:15:00+00:00,2025-11-18 10:00:00+00:00,SELL,10.0,111.67
2025-11-18 09:30:00+00:00,2025-11-18 14:00:00+00:00,BUY,10.0,171.3
2025-11-18 10:15:00+00:00,2025-11-18 11:00:00+00:00,SELL,10.0,46.48
2025-11-18 10:30:00+00:00,2025-11-18 15:00:00+00:00,BUY,10.0,50.88
2025-11-18 11:15:00+00:00,2025-11-18 12:00:00+00:00,SELL,10.0,40.86
2025-11-18 11:30:00+00:00,2025-11-18 16:00:00+00:00,BUY,10.0,208.01
2025-11-18 12:15:00+00:00,2025-11-18 13:00:00+00:00,SELL,10.0,37.4
2025-11-18 12:30:00+00:00,2025-11-18 17:00:00+00:00,BUY,10.0,60.33
2025-11-18 13:15:00+00:00,2025-11-18 14:00:00+00:00,SELL,10.0,168.92
2025-11-18 13:30:00+00:00,2025-11-18 18:00:00+00:00,BUY,10.0,378.0
2025-11-18 14:15:00+00:00,2025-11-18 15:00:00+00:00,SELL,10.0,6.73
2025-11-18 14:30:00+00:00,2025-11-18 19:00:00+00:00,BUY,10.0,180.05
2025-11-18 15:15:00+00:00,2025-11-18 16:00:00+00:00,SELL,10.0,352.27
2025-11-18 15:30:00+00:00,2025-11-18 20:00:00+00:00,BUY,10.0,50.14
2025-11-18 16:15:00+00:00,2025-11-18 17:00:00+00:00,SELL,10.0,56.99
2025-11-18 16:30:00+00:00,2025-11-18 21:00:00+00:00,BUY,10.0,49.05
2025-11-18 17:15:00+00:00,2025-11-18 18:00:00+00:00,SELL,10.0,449.92
2025-11-18 17:30:00+00:00,2025-11-18 22:00:00+00:00,BUY,10.0,36.72
2025-11-18 18:15:00+00:00,2025-11-18 19:00:00+00:00,SELL,10.0,173.92
2025-11-18 19:15:00+00:00,2025-11-18 20:00:00+00:00,SELL,10.0,48.47
2025-11-18 19:30:00+00:00,2025-11-19 00:00:00+00:00,BUY,10.0,44.73
2025-11-18 20:15:00+00:00,2025-11-18 21:00:00+00:00,SELL,10.0,48.19
2025-11-18 20:30:00+00:00,2025-11-19 01:00:00+00:00,BUY,10.0,42.79
2025-11-18 21:15:00+00:00,2025-11-18 22:00:00+00:00,SELL,10.0,40.18
2025-11-18 21:30:00+00:00,2025-11-19 02:00:00+00:00,BUY,10.0,40.66
2025-11-18 22:30:00+00:00,2025-11-19 03:00:00+00:00,BUY,10.0,54.14
2025-11-18 23:15:00+00:00,2025-11-19 00:00:00+00:00,SELL,10.0,42.87
2025-11-18 23:30:00+00:00,2025-11-19 04:00:00+00:00,BUY,10.0,207.64
2025-11-19 00:15:00+00:00,2025-11-19 01:00:00+00:00,SELL,10.0,43.46
2025-11-19 00:30:00+00:00,2025-11-19 05:00:00+00:00,BUY,10.0,83.7
2025-11-19 01:15:00+00:00,2025-11-19 02:00:00+00:00,SELL,10.0,40.41
2025-11-19 01:30:00+00:00,2025-11-19 06:00:00+00:00,BUY,10.0,129.08
2025-11-19 02:15:00+00:00,2025-11-19 03:00:00+00:00,SELL,10.0,52.09
2025-11-19 02:30:00+00:00,2025-11-19 07:00:00+00:00,BUY,10.0,91.66
2025-11-19 03:15:00+00:00,2025-11-19 04:00:00+00:00,SELL,10.0,206.28
2025-11-19 03:30:00+00:00,2025-11-19 08:00:00+00:00,BUY,10.0,66.05
2025-11-19 04:15:00+00:00,2025-11-19 05:00:00+00:00,SELL,10.0,80.62
2025-11-19 04:30:00+00:00,2025-11-19 09:00:00+00:00,BUY,10.0,61.31
2025-11-19 05:15:00+00:00,2025-11-19 06:00:00+00:00,SELL,10.0,127.71
2025-11-19 05:30:00+00:00,2025-11-19 10:00:00+00:00,BUY,10.0,62.99
2025-11-19 06:15:00+00:00,2025-11-19 07:00:00+00:00,SELL,10.0,80.39
2025-11-19 06:30:00+00:00,2025-11-19 11:00:00+00:00,BUY,10.0,28.24
2025-11-19 07:15:00+00:00,2025-11-19 08:00:00+00:00,SELL,10.0,-46.73
2025-11-19 07:30:00+00:00,2025-11-19 12:00:00+00:00,BUY,10.0,56.06
2025-11-19 08:15:00+00:00,2025-11-19 09:00:00+00:00,SELL,10.0,132.39
2025-11-19 08:30:00+00:00,2025-11-19 13:00:00+00:00,BUY,10.0,143.52
2025-11-19 09:15:00+00:00,2025-11-19 10:00:00+00:00,SELL,10.0,61.03
2025-11-19 09:30:00+00:00,2025-11-19 14:00:00+00:00,BUY,10.0,51.84
2025-11-19 10:15:00+00:00,2025-11-19 11:00:00+00:00,SELL,10.0,0.08
2025-11-19 10:30:00+00:00,2025-11-19 15:00:00+00:00,BUY,10.0,207.41
2025-11-19 11:15:00+00:00,2025-11-19 12:00:00+00:00,SELL,10.0,48.62
2025-11-19 11:30:00+00:00,2025-11-19 16:00:00+00:00,BUY,10.0,170.09
2025-11-19 12:15:00+00:00,2025-11-19 13:00:00+00:00,SELL,10.0,142.91
2025-11-19 12:30:00+00:00,2025-11-19 17:00:00+00:00,BUY,10.0,59.08
2025-11-19 13:15:00+00:00,2025-11-19 14:00:00+00:00,SELL,10.0,49.0
2025-11-19 13:30:00+00:00,2025-11-19 18:00:00+00:00,BUY,10.0,82.98
2025-11-19 14:15:00+00:00,2025-11-19 15:00:00+00:00,SELL,10.0,203.82
2025-11-19 14:30:00+00:00,2025-11-19 19:00:00+00:00,BUY,10.0,60.28
2025-11-19 15:15:00+00:00,2025-11-19 16:00:00+00:00,SELL,10.0,167.61
2025-11-19 15:30:00+00:00,2025-11-19 20:00:00+00:00,BUY,10.0,20.28
2025-11-19 16:15:00+00:00,2025-11-19 17:00:00+00:00,SELL,10.0,57.91
2025-11-19 16:30:00+00:00,2025-11-19 21:00:00+00:00,BUY,10.0,56.19
2025-11-19 17:15:00+00:00,2025-11-19 18:00:00+00:00,SELL,10.0,81.82
2025-11-19 17:30:00+00:00,2025-11-19 22:00:00+00:00,BUY,10.0,41.6
2025-11-19 18:15:00+00:00,2025-11-19 19:00:00+00:00,SELL,10.0,59.25
2025-11-19 18:30:00+00:00,2025-11-19 23:00:00+00:00,BUY,10.0,41.73
2025-11-19 19:15:00+00:00,2025-11-19 20:00:00+00:00,SELL,10.0,17.41
2025-11-19 20:15:00+00:00,2025-11-19 21:00:00+00:00,SELL,10.0,50.25
2025-11-19 21:15:00+00:00,2025-11-19 22:00:00+00:00,SELL,10.0,41.5
2025-11-19 22:15:00+00:00,2025-11-19 23:00:00+00:00,SELL,10.0,39.09
2025-11-19 22:30:00+00:00,2025-11-20 03:00:00+00:00,BUY,10.0,59.7
2025-11-19 23:30:00+00:00,2025-11-20 04:00:00+00:00,BUY,10.0,206.81
2025-11-20 00:30:00+00:00,2025-11-20 05:00:00+00:00,BUY,10.0,56.13
2025-11-20 01:30:00+00:00,2025-11-20 06:00:00+00:00,BUY,10.0,81.14
2025-11-20 02:15:00+00:00,2025-11-20 03:00:00+00:00,SELL,10.0,56.49
2025-11-20 02:30:00+00:00,2025-11-20 07:00:00+00:00,BUY,10.0,145.54
2025-11-20 03:15:00+00:00,2025-11-20 04:00:00+00:00,SELL,10.0,205.06
2025-11-20 03:30:00+00:00,2025-11-20 08:00:00+00:00,BUY,10.0,70.96
2025-11-20 04:15:00+00:00,2025-11-20 05:00:00+00:00,SELL,10.0,56.01
2025-11-20 04:30:00+00:00,2025-11-20 09:00:00+00:00,BUY,10.0,78.96
2025-11-20 05:15:00+00:00,2025-11-20 06:00:00+00:00,SELL,10.0,80.42
2025-11-20 05:30:00+00:00,2025-11-20 10:00:00+00:00,BUY,10.0,56.53
2025-11-20 06:15:00+00:00,2025-11-20 07:00:00+00:00,SELL,10.0,141.71
2025-11-20 06:30:00+00:00,2025-11-20 11:00:00+00:00,BUY,10.0,77.42
2025-11-20 07:15:00+00:00,2025-11-20 08:00:00+00:00,SELL,10.0,77.48
2025-11-20 07:30:00+00:00,2025-11-20 12:00:00+00:00,BUY,10.0,43.29
2025-11-20 08:15:00+00:00,2025-11-20 09:00:00+00:00,SELL,10.0,169.66
2025-11-20 08:30:00+00:00,2025-11-20 13:00:00+00:00,BUY,10.0,57.27
2025-11-20 09:15:00+00:00,2025-11-20 10:00:00+00:00,SELL,10.0,-29.03
2025-11-20 09:30:00+00:00,2025-11-20 14:00:00+00:00,BUY,10.0,87.02
2025-11-20 10:15:00+00:00,2025-11-20 11:00:00+00:00,SELL,10.0,77.24
2025-11-20 11:15:00+00:00,2025-11-20 12:00:00+00:00,SELL,10.0,45.27
2025-11-20 11:30:00+00:00,2025-11-20 16:00:00+00:00,BUY,10.0,339.02
2025-11-20 12:15:00+00:00,2025-11-20 13:00:00+00:00,SELL,10.0,57.53
2025-11-20 12:30:00+00:00,2025-11-20 17:00:00+00:00,BUY,10.0,225.16
2025-11-20 13:15:00+00:00,2025-11-20 14:00:00+00:00,SELL,10.0,85.38
2025-11-20 13:30:00+00:00,2025-11-20 18:00:00+00:00,BUY,10.0,104.09
2025-11-20 14:30:00+00:00,2025-11-20 19:00:00+00:00,BUY,10.0,86.35
2025-11-20 15:15:00+00:00,2025-11-20 16:00:00+00:00,SELL,10.0,339.18
2025-11-20 15:30:00+00:00,2025-11-20 20:00:00+00:00,BUY,10.0,158.54
2025-11-20 16:15:00+00:00,2025-11-20 17:00:00+00:00,SELL,10.0,288.55
2025-11-20 17:15:00+00:00,2025-11-20 18:00:00+00:00,SELL,10.0,104.35
2025-11-20 18:15:00+00:00,2025-11-20 19:00:00+00:00,SELL,10.0,83.93
2025-11-20 19:15:00+00:00,2025-11-20 20:00:00+00:00,SELL,10.0,99.17
2025-11-22 23:30:00+00:00,2025-11-23 04:00:00+00:00,BUY,10.0,65.97
2025-11-23 00:30:00+00:00,2025-11-23 05:00:00+00:00,BUY,10.0,66.08
2025-11-23 01:30:00+00:00,2025-11-23 06:00:00+00:00,BUY,10.0,85.51
2025-11-23 02:30:00+00:00,2025-11-23 07:00:00+00:00,BUY,10.0,85.07
2025-11-23 03:15:00+00:00,2025-11-23 04:00:00+00:00,SELL,10.0,63.75
2025-11-23 03:30:00+00:00,2025-11-23 08:00:00+00:00,BUY,10.0,122.86
2025-11-23 04:15:00+00:00,2025-11-23 05:00:00+00:00,SELL,10.0,64.55
2025-11-23 04:30:00+00:00,2025-11-23 09:00:00+00:00,BUY,10.0,140.12
2025-11-23 05:15:00+00:00,2025-11-23 06:00:00+00:00,SELL,10.0,179.27
2025-11-23 05:30:00+00:00,2025-11-23 10:00:00+00:00,BUY,10.0,80.85
2025-11-23 06:15:00+00:00,2025-11-23 07:00:00+00:00,SELL,10.0,64.96
2025-11-23 06:30:00+00:00,2025-11-23 11:00:00+00:00,BUY,10.0,77.15
2025-11-23 07:15:00+00:00,2025-11-23 08:00:00+00:00,SELL,10.0,108.19
2025-11-23 07:30:00+00:00,2025-11-23 12:00:00+00:00,BUY,10.0,120.59
2025-11-23 08:15:00+00:00,2025-11-23 09:00:00+00:00,SELL,10.0,122.81
2025-11-23 09:15:00+00:00,2025-11-23 10:00:00+00:00,SELL,10.0,220.89
2025-11-23 10:15:00+00:00,2025-11-23 11:00:00+00:00,SELL,10.0,32.27
2025-11-23 10:30:00+00:00,2025-11-23 15:00:00+00:00,BUY,10.0,124.01
2025-11-23 11:15:00+00:00,2025-11-23 12:00:00+00:00,SELL,10.0,106.47
2025-11-23 11:30:00+00:00,2025-11-23 16:00:00+00:00,BUY,10.0,249.09
2025-11-23 12:30:00+00:00,2025-11-23 17:00:00+00:00,BUY,10.0,101.6
2025-11-23 13:30:00+00:00,2025-11-23 18:00:00+00:00,BUY,10.0,157.85
2025-11-23 14:15:00+00:00,2025-11-23 15:00:00+00:00,SELL,10.0,118.63
2025-11-23 14:30:00+00:00,2025-11-23 19:00:00+00:00,BUY,10.0,126.15
2025-11-23 15:15:00+00:00,2025-11-23 16:00:00+00:00,SELL,10.0,239.06
2025-11-23 15:30:00+00:00,2025-11-23 20:00:00+00:00,BUY,10.0,144.05
2025-11-23 16:15:00+00:00,2025-11-23 17:00:00+00:00,SELL,10.0,96.79
2025-11-23 16:30:00+00:00,2025-11-23 21:00:00+00:00,BUY,10.0,64.7
2025-11-23 17:15:00+00:00,2025-11-23 18:00:00+00:00,SELL,10.0,225.09
2025-11-23 18:15:00+00:00,2025-11-23 19:00:00+00:00,SELL,10.0,129.76
2025-11-23 19:15:00+00:00,2025-11-23 20:00:00+00:00,SELL,10.0,141.58
2025-11-23 20:15:00+00:00,2025-11-23 21:00:00+00:00,SELL,10.0,62.4
2025-12-01 04:30:00+00:00,2025-12-01 09:00:00+00:00,BUY,10.0,61.3
2025-12-01 08:15:00+00:00,2025-12-01 09:00:00+00:00,SELL,10.0,62.91
2025-12-04 23:30:00+00:00,2025-12-05 04:00:00+00:00,BUY,10.0,82.82
2025-12-05 00:30:00+00:00,2025-12-05 05:00:00+00:00,BUY,10.0,53.49
2025-12-05 01:30:00+00:00,2025-12-05 06:00:00+00:00,BUY,10.0,60.24
2025-12-05 02:30:00+00:00,2025-12-05 07:00:00+00:00,BUY,10.0,115.91
2025-12-05 03:15:00+00:00,2025-12-05 04:00:00+00:00,SELL,10.0,81.23
2025-12-05 03:30:00+00:00,2025-12-05 08:00:00+00:00,BUY,10.0,53.02
2025-12-05 04:15:00+00:00,2025-12-05 05:00:00+00:00,SELL,10.0,50.3
2025-12-05 04:30:00+00:00,2025-12-05 09:00:00+00:00,BUY,10.0,50.16
2025-12-05 05:15:00+00:00,2025-12-05 06:00:00+00:00,SELL,10.0,56.45
2025-12-05 05:30:00+00:00,2025-12-05 10:00:00+00:00,BUY,10.0,49.35
2025-12-05 06:15:00+00:00,2025-12-05 07:00:00+00:00,SELL,10.0,115.16
2025-12-05 06:30:00+00:00,2025-12-05 11:00:00+00:00,BUY,10.0,70.54
2025-12-05 07:15:00+00:00,2025-12-05 08:00:00+00:00,SELL,10.0,49.68
2025-12-05 08:15:00+00:00,2025-12-05 09:00:00+00:00,SELL,10.0,48.72
2025-12-05 09:15:00+00:00,2025-12-05 10:00:00+00:00,SELL,10.0,47.65
2025-12-05 09:30:00+00:00,2025-12-05 14:00:00+00:00,BUY,10.0,47.13
2025-12-05 10:15:00+00:00,2025-12-05 11:00:00+00:00,SELL,10.0,67.62
2025-12-05 10:30:00+00:00,2025-12-05 15:00:00+00:00,BUY,10.0,42.28
2025-12-05 11:30:00+00:00,2025-12-05 16:00:00+00:00,BUY,10.0,94.21
2025-12-05 12:30:00+00:00,2025-12-05 17:00:00+00:00,BUY,10.0,51.56
2025-12-05 13:15:00+00:00,2025-12-05 14:00:00+00:00,SELL,10.0,44.36
2025-12-05 13:30:00+00:00,2025-12-05 18:00:00+00:00,BUY,10.0,107.18
2025-12-05 14:15:00+00:00,2025-12-05 15:00:00+00:00,SELL,10.0,-7.04
2025-12-05 14:30:00+00:00,2025-12-05 19:00:00+00:00,BUY,10.0,49.36
2025-12-05 15:15:00+00:00,2025-12-05 16:00:00+00:00,SELL,10.0,93.49
2025-12-05 15:30:00+00:00,2025-12-05 20:00:00+00:00,BUY,10.0,49.91
2025-12-05 16:15:00+00:00,2025-12-05 17:00:00+00:00,SELL,10.0,48.6
2025-12-05 16:30:00+00:00,2025-12-05 21:00:00+00:00,BUY,10.0,45.26
2025-12-05 17:15:00+00:00,2025-12-05 18:00:00+00:00,SELL,10.0,104.85
2025-12-05 17:30:00+00:00,2025-12-05 22:00:00+00:00,BUY,10.0,46.79
2025-12-05 18:15:00+00:00,2025-12-05 19:00:00+00:00,SELL,10.0,47.53
2025-12-05 19:15:00+00:00,2025-12-05 20:00:00+00:00,SELL,10.0,45.76
2025-12-05 20:15:00+00:00,2025-12-05 21:00:00+00:00,SELL,10.0,45.27
2025-12-05 21:15:00+00:00,2025-12-05 22:00:00+00:00,SELL,10.0,45.58
2025-12-06 01:30:00+00:00,2025-12-06 06:00:00+00:00,BUY,10.0,50.84
2025-12-06 02:30:00+00:00,2025-12-06 07:00:00+00:00,BUY,10.0,51.9
2025-12-06 03:30:00+00:00,2025-12-06 08:00:00+00:00,BUY,10.0,49.04
2025-12-06 04:30:00+00:00,2025-12-06 09:00:00+00:00,BUY,10.0,124.78
2025-12-06 05:15:00+00:00,2025-12-06 06:00:00+00:00,SELL,10.0,48.55
2025-12-06 06:15:00+00:00,2025-12-06 07:00:00+00:00,SELL,10.0,50.87
2025-12-06 07:15:00+00:00,2025-12-06 08:00:00+00:00,SELL,10.0,46.98
2025-12-06 08:15:00+00:00,2025-12-06 09:00:00+00:00,SELL,10.0,122.34
2025-12-06 12:30:00+00:00,2025-12-06 17:00:00+00:00,BUY,10.0,45.42
2025-12-06 13:30:00+00:00,2025-12-06 18:00:00+00:00,BUY,10.0,60.6
2025-12-06 14:30:00+00:00,2025-12-06 19:00:00+00:00,BUY,10.0,45.35
2025-12-06 15:30:00+00:00,2025-12-06 20:00:00+00:00,BUY,10.0,47.37
2025-12-06 16:15:00+00:00,2025-12-06 17:00:00+00:00,SELL,10.0,44.29
2025-12-06 17:15:00+00:00,2025-12-06 18:00:00+00:00,SELL,10.0,79.73
2025-12-06 18:15:00+00:00,2025-12-06 19:00:00+00:00,SELL,10.0,155.43
2025-12-06 19:15:00+00:00,2025-12-06 20:00:00+00:00,SELL,10.0,46.56
2025-12-13 03:30:00+00:00,2025-12-13 08:00:00+00:00,BUY,10.0,82.7
2025-12-13 04:30:00+00:00,2025-12-13 09:00:00+00:00,BUY,10.0,150.38
2025-12-13 07:15:00+00:00,2025-12-13 08:00:00+00:00,SELL,10.0,80.61
2025-12-13 08:15:00+00:00,2025-12-13 09:00:00+00:00,SELL,10.0,134.66
2025-12-13 13:30:00+00:00,2025-12-13 18:00:00+00:00,BUY,10.0,140.83
2025-12-13 17:15:00+00:00,2025-12-13 18:00:00+00:00,SELL,10.0,134.69
2025-12-28 02:30:00+00:00,2025-12-28 07:00:00+00:00,BUY,10.0,147.23
2025-12-28 06:15:00+00:00,2025-12-28 07:00:00+00:00,SELL,10.0,149.84
2025-12-29 00:30:00+00:00,2025-12-29 05:00:00+00:00,BUY,10.0,45.62
2025-12-29 01:30:00+00:00,2025-12-29 06:00:00+00:00,BUY,10.0,53.3
2025-12-29 02:30:00+00:00,2025-12-29 07:00:00+00:00,BUY,10.0,60.68
2025-12-29 03:30:00+00:00,2025-12-29 08:00:00+00:00,BUY,10.0,67.22
2025-12-29 04:15:00+00:00,2025-12-29 05:00:00+00:00,SELL,10.0,43.9
2025-12-29 04:30:00+00:00,2025-12-29 09:00:00+00:00,BUY,10.0,46.22
2025-12-29 05:15:00+00:00,2025-12-29 06:00:00+00:00,SELL,10.0,167.75
2025-12-29 05:30:00+00:00,2025-12-29 10:00:00+00:00,BUY,10.0,46.41
2025-12-29 06:15:00+00:00,2025-12-29 07:00:00+00:00,SELL,10.0,53.7
2025-12-29 06:30:00+00:00,2025-12-29 11:00:00+00:00,BUY,10.0,45.88
2025-12-29 07:15:00+00:00,2025-12-29 08:00:00+00:00,SELL,10.0,66.59
2025-12-29 07:30:00+00:00,2025-12-29 12:00:00+00:00,BUY,10.0,43.61
2025-12-29 08:15:00+00:00,2025-12-29 09:00:00+00:00,SELL,10.0,70.12
2025-12-29 08:30:00+00:00,2025-12-29 13:00:00+00:00,BUY,10.0,114.28
2025-12-29 09:15:00+00:00,2025-12-29 10:00:00+00:00,SELL,10.0,46.72
2025-12-29 10:15:00+00:00,2025-12-29 11:00:00+00:00,SELL,10.0,44.2
2025-12-29 11:15:00+00:00,2025-12-29 12:00:00+00:00,SELL,10.0,42.44
2025-12-29 11:30:00+00:00,2025-12-29 16:00:00+00:00,BUY,10.0,46.62
2025-12-29 12:15:00+00:00,2025-12-29 13:00:00+00:00,SELL,10.0,114.57
2025-12-29 12:30:00+00:00,2025-12-29 17:00:00+00:00,BUY,10.0,51.71
2025-12-29 13:30:00+00:00,2025-12-29 18:00:00+00:00,BUY,10.0,53.51
