exec_ts,product_delivery,side,qty_mw,price
2026-03-25 17:45:00+00:00,2026-03-26 03:00:00+00:00,BUY,10.0,46.0
2026-03-25 18:00:00+00:00,2026-03-26 02:00:00+00:00,SELL,10.0,43.23
2026-03-25 18:30:00+00:00,2026-03-26 04:00:00+00:00,BUY,10.0,52.2
2026-03-25 18:45:00+00:00,2026-03-26 03:00:00+00:00,SELL,10.0,104.86
2026-03-25 19:15:00+00:00,2026-03-26 03:00:00+00:00,BUY,10.0,104.36
2026-03-25 20:00:00+00:00,2026-03-26 03:00:00+00:00,SELL,10.0,103.66
2026-03-25 20:30:00+00:00,2026-03-26 04:00:00+00:00,SELL,10.0,42.99
2026-03-25 20:30:00+00:00,2026-03-26 06:00:00+00:00,BUY,10.0,73.26
2026-03-25 22:00:00+00:00,2026-03-26 06:00:00+00:00,SELL,10.0,69.47
2026-03-25 22:45:00+00:00,2026-03-26 08:00:00+00:00,BUY,10.0,51.39
2026-03-25 23:30:00+00:00,2026-03-26 09:00:00+00:00,BUY,10.0,61.14
2026-03-26 00:00:00+00:00,2026-03-26 08:00:00+00:00,SELL,10.0,48.76
2026-03-26 00:30:00+00:00,2026-03-26 10:00:00+00:00,BUY,10.0,54.87
2026-03-26 00:45:00+00:00,2026-03-26 06:00:00+00:00,BUY,10.0,65.49
2026-03-26 01:30:00+00:00,2026-03-26 09:00:00+00:00,SELL,10.0,47.02
2026-03-26 01:45:00+00:00,2026-03-26 06:00:00+00:00,SELL,10.0,67.56
2026-03-26 02:00:00+00:00,2026-03-26 10:00:00+00:00,SELL,10.0,51.4
2026-03-26 02:15:00+00:00,2026-03-26 08:00:00+00:00,BUY,10.0,147.49
2026-03-26 02:30:00+00:00,2026-03-26 12:00:00+00:00,BUY,10.0,54.03
2026-03-26 03:15:00+00:00,2026-03-26 08:00:00+00:00,SELL,10.0,145.66
2026-03-26 04:00:00+00:00,2026-03-26 13:00:00+00:00,BUY,10.0,38.4
2026-03-26 04:45:00+00:00,2026-03-26 12:00:00+00:00,SELL,10.0,44.31
2026-03-26 05:00:00+00:00,2026-03-26 13:00:00+00:00,SELL,10.0,39.02
2026-03-26 06:15:00+00:00,2026-03-26 15:00:00+00:00,BUY,10.0,42.35
2026-03-26 06:30:00+00:00,2026-03-26 16:00:00+00:00,BUY,10.0,59.76
2026-03-26 07:00:00+00:00,2026-03-26 15:00:00+00:00,SELL,10.0,41.79
2026-03-26 07:45:00+00:00,2026-03-26 17:00:00+00:00,BUY,10.0,51.35
2026-03-26 08:45:00+00:00,2026-03-26 16:00:00+00:00,SELL,10.0,50.98
2026-03-26 09:00:00+00:00,2026-03-26 17:00:00+00:00,SELL,10.0,50.5
2026-03-26 09:45:00+00:00,2026-03-26 19:00:00+00:00,BUY,10.0,54.72
2026-03-26 10:45:00+00:00,2026-03-26 19:00:00+00:00,SELL,10.0,50.01
2026-03-26 11:00:00+00:00,2026-03-26 19:00:00+00:00,BUY,10.0,50.52
2026-03-26 12:00:00+00:00,2026-03-26 19:00:00+00:00,SELL,10.0,54.03
2026-03-26 14:15:00+00:00,2026-03-26 23:00:00+00:00,BUY,10.0,40.01
2026-03-26 15:00:00+00:00,2026-03-26 23:00:00+00:00,SELL,10.0,39.14
2026-03-26 19:30:00+00:00,2026-03-27 04:00:00+00:00,BUY,10.0,34.8
2026-03-26 20:15:00+00:00,2026-03-27 04:00:00+00:00,SELL,10.0,36.17
2026-03-27 03:30:00+00:00,2026-03-27 12:00:00+00:00,BUY,10.0,48.79
2026-03-27 04:45:00+00:00,2026-03-27 12:00:00+00:00,SELL,10.0,47.56
2026-03-28 02:00:00+00:00,2026-03-28 11:00:00+00:00,BUY,10.0,50.92
2026-03-28 02:45:00+00:00,2026-03-28 11:00:00+00:00,SELL,10.0,47.45
2026-03-28 18:15:00+00:00,2026-03-29 00:00:00+00:00,BUY,10.0,120.25
2026-03-28 19:00:00+00:00,2026-03-29 00:00:00+00:00,SELL,10.0,121.18
2026-03-28 19:00:00+00:00,2026-03-29 01:00:00+00:00,BUY,10.0,48.31
2026-03-28 19:30:00+00:00,2026-03-29 04:00:00+00:00,BUY,10.0,66.23
2026-03-28 19:30:00+00:00,2026-03-29 02:00:00+00:00,BUY,10.0,47.6
2026-03-28 19:45:00+00:00,2026-03-29 01:00:00+00:00,SELL,10.0,49.89
2026-03-28 20:30:00+00:00,2026-03-29 03:00:00+00:00,BUY,10.0,57.56
2026-03-28 20:30:00+00:00,2026-03-29 02:00:00+00:00,SELL,10.0,48.67
2026-03-28 21:15:00+00:00,2026-03-29 04:00:00+00:00,SELL,10.0,59.06
2026-03-28 21:45:00+00:00,2026-03-29 05:00:00+00:00,BUY,10.0,81.07
2026-03-28 21:45:00+00:00,2026-03-29 04:00:00+00:00,BUY,10.0,52.59
2026-03-28 22:00:00+00:00,2026-03-29 03:00:00+00:00,SELL,10.0,56.61
2026-03-28 22:30:00+00:00,2026-03-29 07:00:00+00:00,BUY,10.0,96.04
2026-03-28 23:00:00+00:00,2026-03-29 04:00:00+00:00,SELL,10.0,54.96
2026-03-28 23:30:00+00:00,2026-03-29 08:00:00+00:00,BUY,10.0,144.35
2026-03-29 00:00:00+00:00,2026-03-29 05:00:00+00:00,SELL,10.0,63.35
2026-03-29 00:00:00+00:00,2026-03-29 07:00:00+00:00,SELL,10.0,254.95
2026-03-29 00:30:00+00:00,2026-03-29 05:00:00+00:00,BUY,10.0,56.56
2026-03-29 00:30:00+00:00,2026-03-29 07:00:00+00:00,BUY,10.0,230.88
2026-03-29 02:00:00+00:00,2026-03-29 07:00:00+00:00,SELL,10.0,235.57
2026-03-29 02:15:00+00:00,2026-03-29 10:00:00+00:00,BUY,10.0,76.65
2026-03-29 02:30:00+00:00,2026-03-29 07:00:00+00:00,BUY,10.0,226.19
2026-03-29 03:00:00+00:00,2026-03-29 08:00:00+00:00,SELL,10.0,128.24
2026-03-29 03:15:00+00:00,2026-03-29 05:00:00+00:00,SELL,10.0,40.91
2026-03-29 03:30:00+00:00,2026-03-29 05:00:00+00:00,BUY,10.0,34.93
2026-03-29 03:30:00+00:00,2026-03-29 08:00:00+00:00,BUY,10.0,123.23
2026-03-29 04:15:00+00:00,2026-03-29 05:00:00+00:00,SELL,10.0,90.89
2026-03-29 04:45:00+00:00,2026-03-29 11:00:00+00:00,BUY,10.0,61.0
2026-03-29 05:00:00+00:00,2026-03-29 10:00:00+00:00,SELL,10.0,65.65
2026-03-29 05:15:00+00:00,2026-03-29 07:00:00+00:00,SELL,10.0,219.11
2026-03-29 05:45:00+00:00,2026-03-29 12:00:00+00:00,BUY,10.0,58.14
2026-03-29 06:00:00+00:00,2026-03-29 11:00:00+00:00,SELL,10.0,64.0
2026-03-29 06:15:00+00:00,2026-03-29 08:00:00+00:00,SELL,10.0,101.39
2026-03-29 06:30:00+00:00,2026-03-29 08:00:00+00:00,BUY,10.0,95.5
2026-03-29 07:00:00+00:00,2026-03-29 12:00:00+00:00,SELL,10.0,58.12
2026-03-29 07:15:00+00:00,2026-03-29 08:00:00+00:00,SELL,10.0,90.32
2026-03-29 08:30:00+00:00,2026-03-29 17:00:00+00:00,BUY,10.0,97.01
2026-03-29 08:45:00+00:00,2026-03-29 15:00:00+00:00,BUY,10.0,57.79
2026-03-29 09:30:00+00:00,2026-03-29 16:00:00+00:00,BUY,10.0,134.61
2026-03-29 09:30:00+00:00,2026-03-29 18:00:00+00:00,BUY,10.0,126.81
2026-03-29 10:00:00+00:00,2026-03-29 15:00:00+00:00,SELL,10.0,59.83
2026-03-29 10:00:00+00:00,2026-03-29 17:00:00+00:00,SELL,10.0,91.64
2026-03-29 10:00:00+00:00,2026-03-29 19:00:00+00:00,BUY,10.0,90.45
2026-03-29 10:30:00+00:00,2026-03-29 17:00:00+00:00,BUY,10.0,76.19
2026-03-29 11:00:00+00:00,2026-03-29 16:00:00+00:00,SELL,10.0,135.42
2026-03-29 11:00:00+00:00,2026-03-29 18:00:00+00:00,SELL,10.0,122.01
2026-03-29 11:30:00+00:00,2026-03-29 18:00:00+00:00,BUY,10.0,86.87
2026-03-29 12:00:00+00:00,2026-03-29 17:00:00+00:00,SELL,10.0,70.61
2026-03-29 12:00:00+00:00,2026-03-29 19:00:00+00:00,SELL,10.0,80.39
2026-03-29 12:30:00+00:00,2026-03-29 19:00:00+00:00,BUY,10.0,63.69
2026-03-29 12:45:00+00:00,2026-03-29 17:00:00+00:00,BUY,10.0,65.25
2026-03-29 13:00:00+00:00,2026-03-29 18:00:00+00:00,SELL,10.0,94.21
2026-03-29 13:00:00+00:00,2026-03-29 21:00:00+00:00,BUY,10.0,60.92
2026-03-29 13:30:00+00:00,2026-03-29 18:00:00+00:00,BUY,10.0,85.25
2026-03-29 13:45:00+00:00,2026-03-29 20:00:00+00:00,BUY,10.0,64.02
2026-03-29 14:00:00+00:00,2026-03-29 21:00:00+00:00,SELL,10.0,60.22
2026-03-29 14:30:00+00:00,2026-03-29 21:00:00+00:00,BUY,10.0,52.69
2026-03-29 15:00:00+00:00,2026-03-29 17:00:00+00:00,SELL,10.0,60.07
2026-03-29 15:15:00+00:00,2026-03-29 20:00:00+00:00,SELL,10.0,62.14
2026-03-29 15:30:00+00:00,2026-03-29 19:00:00+00:00,SELL,10.0,-35.9
2026-03-29 15:30:00+00:00,2026-03-29 17:00:00+00:00,BUY,10.0,55.31
2026-03-29 16:00:00+00:00,2026-03-29 19:00:00+00:00,BUY,10.0,-41.57
2026-03-29 16:00:00+00:00,2026-03-29 21:00:00+00:00,SELL,10.0,49.61
2026-03-29 16:15:00+00:00,2026-03-29 18:00:00+00:00,SELL,10.0,56.65
2026-03-29 16:15:00+00:00,2026-03-29 17:00:00+00:00,SELL,10.0,54.39
2026-03-29 16:45:00+00:00,2026-03-29 22:00:00+00:00,BUY,10.0,138.74
2026-03-29 17:15:00+00:00,2026-03-29 19:00:00+00:00,SELL,10.0,-43.74
2026-03-29 17:30:00+00:00,2026-03-29 22:00:00+00:00,SELL,10.0,138.06
2026-03-30 13:00:00+00:00,2026-03-30 14:00:00+00:00,BUY,10.0,143.15
2026-03-30 13:15:00+00:00,2026-03-30 14:00:00+00:00,SELL,10.0,143.08
2026-03-30 22:15:00+00:00,2026-03-31 06:00:00+00:00,BUY,10.0,55.29
2026-03-30 23:00:00+00:00,2026-03-31 06:00:00+00:00,SELL,10.0,58.98
2026-03-31 00:45:00+00:00,2026-03-31 06:00:00+00:00,BUY,10.0,54.08
2026-03-31 01:30:00+00:00,2026-03-31 06:00:00+00:00,SELL,10.0,51.81
2026-03-31 05:30:00+00:00,2026-03-31 14:00:00+00:00,BUY,10.0,45.87
2026-03-31 06:15:00+00:00,2026-03-31 14:00:00+00:00,SELL,10.0,45.74
2026-03-31 08:30:00+00:00,2026-03-31 17:00:00+00:00,BUY,10.0,137.16
2026-03-31 09:15:00+00:00,2026-03-31 17:00:00+00:00,SELL,10.0,138.0
2026-03-31 13:00:00+00:00,2026-03-31 15:00:00+00:00,BUY,10.0,112.01
2026-03-31 13:45:00+00:00,2026-03-31 15:00:00+00:00,SELL,10.0,111.56
2026-03-31 23:45:00+00:00,2026-04-01 08:00:00+00:00,BUY,10.0,84.52
2026-04-01 01:00:00+00:00,2026-04-01 08:00:00+00:00,SELL,10.0,86.59
2026-04-01 01:15:00+00:00,2026-04-01 09:00:00+00:00,BUY,10.0,48.29
2026-04-01 01:45:00+00:00,2026-04-01 10:00:00+00:00,BUY,10.0,51.61
2026-04-01 02:00:00+00:00,2026-04-01 09:00:00+00:00,SELL,10.0,51.93
2026-04-01 02:45:00+00:00,2026-04-01 07:00:00+00:00,BUY,10.0,281.75
2026-04-01 03:00:00+00:00,2026-04-01 10:00:00+00:00,SELL,10.0,53.63
2026-04-01 03:00:00+00:00,2026-04-01 11:00:00+00:00,BUY,10.0,50.89
2026-04-01 03:45:00+00:00,2026-04-01 07:00:00+00:00,SELL,10.0,283.0
2026-04-01 03:45:00+00:00,2026-04-01 12:00:00+00:00,BUY,10.0,49.5
2026-04-01 04:00:00+00:00,2026-04-01 11:00:00+00:00,SELL,10.0,54.61
2026-04-01 04:30:00+00:00,2026-04-01 12:00:00+00:00,SELL,10.0,51.65
2026-04-01 04:30:00+00:00,2026-04-01 13:00:00+00:00,BUY,10.0,48.61
2026-04-01 06:00:00+00:00,2026-04-01 13:00:00+00:00,SELL,10.0,50.53
2026-04-01 09:45:00+00:00,2026-04-01 18:00:00+00:00,BUY,10.0,43.34
2026-04-01 11:00:00+00:00,2026-04-01 18:00:00+00:00,SELL,10.0,47.06
2026-04-01 13:00:00+00:00,2026-04-01 21:00:00+00:00,BUY,10.0,39.67
2026-04-01 13:45:00+00:00,2026-04-01 21:00:00+00:00,SELL,10.0,41.43
2026-04-01 20:00:00+00:00,2026-04-02 04:00:00+00:00,BUY,10.0,125.35
2026-04-01 20:45:00+00:00,2026-04-02 04:00:00+00:00,SELL,10.0,126.73
2026-04-01 21:30:00+00:00,2026-04-02 07:00:00+00:00,BUY,10.0,44.5
2026-04-01 22:45:00+00:00,2026-04-02 07:00:00+00:00,SELL,10.0,39.5
2026-04-01 23:30:00+00:00,2026-04-02 08:00:00+00:00,BUY,10.0,88.82
2026-04-02 00:15:00+00:00,2026-04-02 08:00:00+00:00,SELL,10.0,90.49
2026-04-02 00:30:00+00:00,2026-04-02 09:00:00+00:00,BUY,10.0,65.17
2026-04-02 01:30:00+00:00,2026-04-02 09:00:00+00:00,SELL,10.0,66.0
2026-04-02 02:45:00+00:00,2026-04-02 08:00:00+00:00,BUY,10.0,83.51
2026-04-02 04:00:00+00:00,2026-04-02 08:00:00+00:00,SELL,10.0,79.34
2026-04-02 06:30:00+00:00,2026-04-02 08:00:00+00:00,BUY,10.0,111.57
2026-04-02 07:15:00+00:00,2026-04-02 08:00:00+00:00,SELL,10.0,110.32
2026-04-02 08:45:00+00:00,2026-04-02 17:00:00+00:00,BUY,10.0,57.38
2026-04-02 10:15:00+00:00,2026-04-02 17:00:00+00:00,SELL,10.0,56.76
2026-04-02 12:00:00+00:00,2026-04-02 20:00:00+00:00,BUY,10.0,25.08
2026-04-02 13:30:00+00:00,2026-04-02 20:00:00+00:00,SELL,10.0,26.54
2026-04-04 18:30:00+00:00,2026-04-05 04:00:00+00:00,BUY,10.0,33.63
2026-04-04 20:00:00+00:00,2026-04-05 04:00:00+00:00,SELL,10.0,32.38
2026-04-04 22:00:00+00:00,2026-04-05 07:00:00+00:00,BUY,10.0,44.24
2026-04-04 22:30:00+00:00,2026-04-05 08:00:00+00:00,BUY,10.0,44.62
2026-04-04 23:00:00+00:00,2026-04-05 07:00:00+00:00,SELL,10.0,42.74
2026-04-05 00:00:00+00:00,2026-04-05 08:00:00+00:00,SELL,10.0,41.52
2026-04-05 00:00:00+00:00,2026-04-05 09:00:00+00:00,BUY,10.0,45.63
2026-04-05 01:00:00+00:00,2026-04-05 09:00:00+00:00,SELL,10.0,42.41
2026-04-05 02:15:00+00:00,2026-04-05 11:00:00+00:00,BUY,10.0,36.26
2026-04-05 03:15:00+00:00,2026-04-05 11:00:00+00:00,SELL,10.0,33.94
2026-04-05 05:00:00+00:00,2026-04-05 14:00:00+00:00,BUY,10.0,37.77
2026-04-05 06:00:00+00:00,2026-04-05 14:00:00+00:00,SELL,10.0,34.99
2026-04-05 06:30:00+00:00,2026-04-05 15:00:00+00:00,BUY,10.0,39.71
2026-04-05 07:15:00+00:00,2026-04-05 15:00:00+00:00,SELL,10.0,38.93
2026-04-05 07:45:00+00:00,2026-04-05 17:00:00+00:00,BUY,10.0,41.22
2026-04-05 09:00:00+00:00,2026-04-05 17:00:00+00:00,SELL,10.0,39.87
2026-04-05 09:15:00+00:00,2026-04-05 18:00:00+00:00,BUY,10.0,42.82
2026-04-05 10:00:00+00:00,2026-04-05 18:00:00+00:00,SELL,10.0,40.25
2026-04-05 10:15:00+00:00,2026-04-05 19:00:00+00:00,BUY,10.0,45.2
2026-04-05 11:00:00+00:00,2026-04-05 19:00:00+00:00,SELL,10.0,45.29
2026-04-05 22:30:00+00:00,2026-04-06 07:00:00+00:00,BUY,10.0,42.84
2026-04-05 23:15:00+00:00,2026-04-06 07:00:00+00:00,SELL,10.0,44.13
2026-04-06 01:15:00+00:00,2026-04-06 10:00:00+00:00,BUY,10.0,90.22
2026-04-06 02:15:00+00:00,2026-04-06 10:00:00+00:00,SELL,10.0,88.67
2026-04-06 05:30:00+00:00,2026-04-06 14:00:00+00:00,BUY,10.0,26.84
2026-04-06 06:30:00+00:00,2026-04-06 14:00:00+00:00,SELL,10.0,27.5
2026-04-06 14:30:00+00:00,2026-04-06 23:00:00+00:00,BUY,10.0,15.16
2026-04-06 15:15:00+00:00,2026-04-06 23:00:00+00:00,SELL,10.0,14.89
2026-04-06 15:45:00+00:00,2026-04-07 00:00:00+00:00,BUY,10.0,-31.28
2026-04-06 17:00:00+00:00,2026-04-07 00:00:00+00:00,SELL,10.0,-16.12
2026-04-06 17:45:00+00:00,2026-04-07 02:00:00+00:00,BUY,10.0,1.31
2026-04-06 18:45:00+00:00,2026-04-07 03:00:00+00:00,BUY,10.0,-13.21
2026-04-06 19:00:00+00:00,2026-04-07 02:00:00+00:00,SELL,10.0,8.98
2026-04-06 20:00:00+00:00,2026-04-07 04:00:00+00:00,BUY,10.0,-8.39
2026-04-06 20:00:00+00:00,2026-04-07 03:00:00+00:00,SELL,10.0,-4.09
2026-04-06 21:00:00+00:00,2026-04-07 04:00:00+00:00,SELL,10.0,3.85
2026-04-07 01:00:00+00:00,2026-04-07 02:00:00+00:00,BUY,10.0,-5.15
2026-04-07 01:15:00+00:00,2026-04-07 02:00:00+00:00,SELL,10.0,-5.37
2026-04-07 01:30:00+00:00,2026-04-07 10:00:00+00:00,BUY,10.0,4.1
2026-04-07 01:30:00+00:00,2026-04-07 11:00:00+00:00,BUY,10.0,-37.41
2026-04-07 02:15:00+00:00,2026-04-07 10:00:00+00:00,SELL,10.0,3.48
2026-04-07 02:30:00+00:00,2026-04-07 12:00:00+00:00,BUY,10.0,-66.04
2026-04-07 03:45:00+00:00,2026-04-07 13:00:00+00:00,BUY,10.0,-69.45
2026-04-07 04:15:00+00:00,2026-04-07 11:00:00+00:00,SELL,10.0,-41.95
2026-04-07 05:00:00+00:00,2026-04-07 12:00:00+00:00,SELL,10.0,-51.37
2026-04-07 05:15:00+00:00,2026-04-07 13:00:00+00:00,SELL,10.0,-71.59
2026-04-07 07:30:00+00:00,2026-04-07 17:00:00+00:00,BUY,10.0,9.55
2026-04-07 07:30:00+00:00,2026-04-07 15:00:00+00:00,BUY,10.0,-61.13
2026-04-07 07:45:00+00:00,2026-04-07 16:00:00+00:00,BUY,10.0,4.63
2026-04-07 08:15:00+00:00,2026-04-07 15:00:00+00:00,SELL,10.0,-54.98
2026-04-07 08:45:00+00:00,2026-04-07 15:00:00+00:00,BUY,10.0,-72.3
2026-04-07 09:00:00+00:00,2026-04-07 16:00:00+00:00,SELL,10.0,10.53
2026-04-07 09:45:00+00:00,2026-04-07 17:00:00+00:00,SELL,10.0,13.66
2026-04-07 10:00:00+00:00,2026-04-07 15:00:00+00:00,SELL,10.0,-62.7
2026-04-07 13:30:00+00:00,2026-04-07 22:00:00+00:00,BUY,10.0,-35.44
2026-04-07 14:30:00+00:00,2026-04-07 23:00:00+00:00,BUY,10.0,-15.77
2026-04-07 15:00:00+00:00,2026-04-07 22:00:00+00:00,SELL,10.0,-19.47
2026-04-07 15:45:00+00:00,2026-04-07 22:00:00+00:00,BUY,10.0,-28.82
2026-04-07 16:00:00+00:00,2026-04-07 23:00:00+00:00,SELL,10.0,-1.08
2026-04-07 17:00:00+00:00,2026-04-07 22:00:00+00:00,SELL,10.0,-21.49
2026-04-08 05:15:00+00:00,2026-04-08 12:00:00+00:00,BUY,10.0,11.42
2026-04-08 06:00:00+00:00,2026-04-08 12:00:00+00:00,SELL,10.0,11.85
2026-04-08 06:45:00+00:00,2026-04-08 14:00:00+00:00,BUY,10.0,19.22
2026-04-08 07:00:00+00:00,2026-04-08 15:00:00+00:00,BUY,10.0,13.01
2026-04-08 07:30:00+00:00,2026-04-08 14:00:00+00:00,SELL,10.0,19.57
2026-04-08 07:45:00+00:00,2026-04-08 15:00:00+00:00,SELL,10.0,11.27
2026-04-08 15:00:00+00:00,2026-04-09 00:00:00+00:00,BUY,10.0,8.86
2026-04-08 15:15:00+00:00,2026-04-08 23:00:00+00:00,BUY,10.0,16.0
2026-04-08 15:30:00+00:00,2026-04-09 01:00:00+00:00,BUY,10.0,-23.12
2026-04-08 15:45:00+00:00,2026-04-09 00:00:00+00:00,SELL,10.0,9.34
2026-04-08 16:00:00+00:00,2026-04-08 23:00:00+00:00,SELL,10.0,15.62
2026-04-08 17:15:00+00:00,2026-04-09 01:00:00+00:00,SELL,10.0,-27.05
2026-04-09 20:30:00+00:00,2026-04-10 05:00:00+00:00,BUY,10.0,46.34
2026-04-09 21:15:00+00:00,2026-04-10 05:00:00+00:00,SELL,10.0,45.38
2026-04-09 21:30:00+00:00,2026-04-10 07:00:00+00:00,BUY,10.0,74.81
2026-04-09 23:30:00+00:00,2026-04-10 08:00:00+00:00,BUY,10.0,70.64
2026-04-09 23:45:00+00:00,2026-04-10 09:00:00+00:00,BUY,10.0,63.71
2026-04-10 00:45:00+00:00,2026-04-10 10:00:00+00:00,BUY,10.0,81.1
2026-04-10 00:45:00+00:00,2026-04-10 09:00:00+00:00,SELL,10.0,62.94
2026-04-10 01:30:00+00:00,2026-04-10 09:00:00+00:00,BUY,10.0,55.44
2026-04-10 01:45:00+00:00,2026-04-10 07:00:00+00:00,SELL,10.0,49.72
2026-04-10 02:15:00+00:00,2026-04-10 08:00:00+00:00,SELL,10.0,52.58
2026-04-10 03:00:00+00:00,2026-04-10 09:00:00+00:00,SELL,10.0,54.56
2026-04-10 03:00:00+00:00,2026-04-10 11:00:00+00:00,BUY,10.0,42.9
2026-04-10 04:00:00+00:00,2026-04-10 10:00:00+00:00,SELL,10.0,39.98
2026-04-10 04:15:00+00:00,2026-04-10 11:00:00+00:00,SELL,10.0,38.43
2026-04-10 04:45:00+00:00,2026-04-10 13:00:00+00:00,BUY,10.0,50.2
2026-04-10 04:45:00+00:00,2026-04-10 12:00:00+00:00,BUY,10.0,36.19
2026-04-10 05:30:00+00:00,2026-04-10 12:00:00+00:00,SELL,10.0,35.45
2026-04-10 06:30:00+00:00,2026-04-10 08:00:00+00:00,BUY,10.0,45.13
2026-04-10 07:00:00+00:00,2026-04-10 13:00:00+00:00,SELL,10.0,40.74
2026-04-10 07:15:00+00:00,2026-04-10 08:00:00+00:00,SELL,10.0,47.33
2026-04-10 07:15:00+00:00,2026-04-10 15:00:00+00:00,BUY,10.0,50.47
2026-04-10 07:30:00+00:00,2026-04-10 10:00:00+00:00,BUY,10.0,40.27
2026-04-10 08:00:00+00:00,2026-04-10 16:00:00+00:00,BUY,10.0,57.52
2026-04-10 08:30:00+00:00,2026-04-10 10:00:00+00:00,SELL,10.0,38.23
2026-04-10 08:45:00+00:00,2026-04-10 15:00:00+00:00,SELL,10.0,44.64
2026-04-10 09:00:00+00:00,2026-04-10 17:00:00+00:00,BUY,10.0,49.71
2026-04-10 09:45:00+00:00,2026-04-10 17:00:00+00:00,SELL,10.0,47.17
2026-04-10 09:45:00+00:00,2026-04-10 18:00:00+00:00,BUY,10.0,55.41
2026-04-10 10:15:00+00:00,2026-04-10 16:00:00+00:00,SELL,10.0,46.23
2026-04-10 11:15:00+00:00,2026-04-10 18:00:00+00:00,SELL,10.0,50.27
2026-04-10 11:30:00+00:00,2026-04-10 19:00:00+00:00,BUY,10.0,48.0
2026-04-10 11:30:00+00:00,2026-04-10 20:00:00+00:00,BUY,10.0,61.06
2026-04-10 12:30:00+00:00,2026-04-10 20:00:00+00:00,SELL,10.0,57.7
2026-04-10 13:00:00+00:00,2026-04-10 19:00:00+00:00,SELL,10.0,46.18
2026-04-10 13:30:00+00:00,2026-04-10 20:00:00+00:00,BUY,10.0,51.73
2026-04-10 14:15:00+00:00,2026-04-10 23:00:00+00:00,BUY,10.0,39.97
2026-04-10 15:00:00+00:00,2026-04-10 20:00:00+00:00,SELL,10.0,53.78
2026-04-10 15:00:00+00:00,2026-04-10 23:00:00+00:00,SELL,10.0,38.3
2026-04-11 01:45:00+00:00,2026-04-11 09:00:00+00:00,BUY,10.0,63.23
2026-04-11 03:00:00+00:00,2026-04-11 09:00:00+00:00,SELL,10.0,60.4
2026-04-11 14:45:00+00:00,2026-04-12 00:00:00+00:00,BUY,10.0,31.35
2026-04-11 16:00:00+00:00,2026-04-12 00:00:00+00:00,SELL,10.0,30.39
2026-04-11 23:30:00+00:00,2026-04-12 02:00:00+00:00,BUY,10.0,126.38
2026-04-12 00:15:00+00:00,2026-04-12 02:00:00+00:00,SELL,10.0,125.72
2026-04-12 06:30:00+00:00,2026-04-12 14:00:00+00:00,BUY,10.0,29.54
2026-04-12 07:15:00+00:00,2026-04-12 14:00:00+00:00,SELL,10.0,29.12
2026-04-12 09:15:00+00:00,2026-04-12 18:00:00+00:00,BUY,10.0,-8.05
2026-04-12 10:45:00+00:00,2026-04-12 18:00:00+00:00,SELL,10.0,-12.19
2026-04-12 14:30:00+00:00,2026-04-13 00:00:00+00:00,BUY,10.0,-11.92
2026-04-12 15:30:00+00:00,2026-04-13 01:00:00+00:00,BUY,10.0,5.31
2026-04-12 16:00:00+00:00,2026-04-13 00:00:00+00:00,SELL,10.0,-9.74
2026-04-12 16:30:00+00:00,2026-04-13 00:00:00+00:00,BUY,10.0,-20.88
2026-04-12 16:30:00+00:00,2026-04-13 02:00:00+00:00,BUY,10.0,0.44
2026-04-12 17:00:00+00:00,2026-04-13 01:00:00+00:00,SELL,10.0,0.46
2026-04-12 18:00:00+00:00,2026-04-13 00:00:00+00:00,SELL,10.0,-14.74
2026-04-12 18:00:00+00:00,2026-04-13 02:00:00+00:00,SELL,10.0,-2.2
2026-04-12 18:30:00+00:00,2026-04-13 02:00:00+00:00,BUY,10.0,-11.99
2026-04-12 20:00:00+00:00,2026-04-13 02:00:00+00:00,SELL,10.0,-2.58
2026-04-13 02:30:00+00:00,2026-04-13 10:00:00+00:00,BUY,10.0,22.02
2026-04-13 03:15:00+00:00,2026-04-13 10:00:00+00:00,SELL,10.0,21.2
2026-04-13 05:30:00+00:00,2026-04-13 13:00:00+00:00,BUY,10.0,18.91
2026-04-13 06:30:00+00:00,2026-04-13 13:00:00+00:00,SELL,10.0,20.3
2026-04-13 08:30:00+00:00,2026-04-13 16:00:00+00:00,BUY,10.0,9.61
2026-04-13 10:00:00+00:00,2026-04-13 16:00:00+00:00,SELL,10.0,13.11
2026-04-13 12:15:00+00:00,2026-04-13 21:00:00+00:00,BUY,10.0,18.76
2026-04-13 12:45:00+00:00,2026-04-13 22:00:00+00:00,BUY,10.0,2.63
2026-04-13 13:00:00+00:00,2026-04-13 21:00:00+00:00,SELL,10.0,18.96
2026-04-13 14:00:00+00:00,2026-04-13 22:00:00+00:00,SELL,10.0,6.41
2026-04-13 14:45:00+00:00,2026-04-13 22:00:00+00:00,BUY,10.0,0.1
2026-04-13 16:00:00+00:00,2026-04-13 22:00:00+00:00,SELL,10.0,4.18
2026-04-13 17:30:00+00:00,2026-04-14 00:00:00+00:00,BUY,10.0,27.01
2026-04-13 18:30:00+00:00,2026-04-14 01:00:00+00:00,BUY,10.0,11.38
2026-04-13 19:00:00+00:00,2026-04-14 00:00:00+00:00,SELL,10.0,33.82
2026-04-13 19:00:00+00:00,2026-04-14 02:00:00+00:00,BUY,10.0,23.55
2026-04-13 20:00:00+00:00,2026-04-14 01:00:00+00:00,SELL,10.0,16.61
2026-04-13 20:30:00+00:00,2026-04-14 03:00:00+00:00,BUY,10.0,35.85
