target_ts,variable,value_mw
2026-02-27 19:00:00+00:00,solar,0.0
2026-02-27 20:00:00+00:00,solar,0.0
2026-02-27 21:00:00+00:00,solar,0.0
2026-02-27 22:00:00+00:00,solar,0.0
2026-02-27 23:00:00+00:00,solar,0.0
2026-02-28 00:00:00+00:00,solar,0.0
2026-02-28 01:00:00+00:00,solar,0.0
2026-02-28 02:00:00+00:00,solar,0.0
2026-02-28 03:00:00+00:00,solar,0.0
2026-02-28 04:00:00+00:00,solar,0.0
2026-02-28 05:00:00+00:00,solar,0.0
2026-02-28 06:00:00+00:00,solar,0.0
2026-02-28 07:00:00+00:00,solar,173.1
2026-02-28 08:00:00+00:00,solar,331.9
2026-02-28 09:00:00+00:00,solar,452.3
2026-02-28 10:00:00+00:00,solar,499.3
2026-02-28 11:00:00+00:00,solar,632.7
2026-02-28 12:00:00+00:00,solar,620.5
2026-02-28 13:00:00+00:00,solar,662.4
2026-02-28 14:00:00+00:00,solar,620.7
2026-02-28 15:00:00+00:00,solar,413.3
2026-02-28 16:00:00+00:00,solar,344.0
2026-02-28 17:00:00+00:00,solar,150.4
2026-02-28 18:00:00+00:00,solar,0.0
2026-02-28 19:00:00+00:00,solar,0.0
2026-02-28 20:00:00+00:00,solar,0.0
2026-02-28 21:00:00+00:00,solar,0.0
2026-02-28 22:00:00+00:00,solar,0.0
2026-02-28 23:00:00+00:00,solar,0.0
2026-03-01 00:00:00+00:00,solar,0.0
2026-03-01 01:00:00+00:00,solar,0.0
2026-03-01 02:00:00+00:00,solar,0.0
2026-03-01 03:00:00+00:00,solar,0.0
2026-03-01 04:00:00+00:00,solar,0.0
2026-03-01 05:00:00+00:00,solar,0.0
2026-03-01 06:00:00+00:00,solar,0.0
2026-03-01 07:00:00+00:00,solar,242.4
2026-03-01 08:00:00+00:00,solar,484.5
2026-03-01 09:00:00+00:00,solar,619.4
2026-03-01 10:00:00+00:00,solar,779.1
2026-03-01 11:00:00+00:00,solar,846.1
2026-03-01 12:00:00+00:00,solar,918.2
2026-03-01 13:00:00+00:00,solar,902.0
2026-03-01 14:00:00+00:00,solar,765.2
2026-03-01 15:00:00+00:00,solar,577.6
2026-03-01 16:00:00+00:00,solar,450.9
2026-03-01 17:00:00+00:00,solar,229.3
2026-03-01 18:00:00+00:00,solar,0.0
2026-03-01 19:00:00+00:00,solar,0.0
2026-03-01 20:00:00+00:00,solar,0.0
2026-03-01 21:00:00+00:00,solar,0.0
2026-03-01 22:00:00+00:00,solar,0.0
2026-03-01 23:00:00+00:00,solar,0.0
2026-03-02 00:00:00+00:00,solar,0.0
2026-03-02 01:00:00+00:00,solar,0.0
2026-03-02 02:00:00+00:00,solar,0.0
2026-03-02 03:00:00+00:00,solar,0.0
2026-03-02 04:00:00+00:00,solar,0.0
2026-03-02 05:00:00+00:00,solar,0.0
2026-03-02 06:00:00+00:00,solar,0.0
2026-03-02 07:00:00+00:00,solar,261.2
2026-03-02 08:00:00+00:00,solar,508.7
2026-03-02 09:00:00+00:00,solar,660.9
2026-03-02 10:00:00+00:00,solar,838.9
2026-03-02 11:00:00+00:00,solar,997.3
2026-03-02 12:00:00+00:00,solar,982.3
2026-03-02 13:00:00+00:00,solar,936.3
2026-03-02 14:00:00+00:00,solar,860.9
2026-03-02 15:00:00+00:00,solar,746.2
2026-03-02 16:00:00+00:00,solar,503.9
2026-03-02 17:00:00+00:00,solar,248.2
2026-03-02 18:00:00+00:00,solar,0.0
2026-03-02 19:00:00+00:00,solar,0.0
2026-03-02 20:00:00+00:00,solar,0.0
2026-03-02 21:00:00+00:00,solar,0.0
2026-03-02 22:00:00+00:00,solar,0.0
2026-03-02 23:00:00+00:00,solar,0.0
2026-03-03 00:00:00+00:00,solar,0.0
2026-03-03 01:00:00+00:00,solar,0.0
2026-03-03 02:00:00+00:00,solar,0.0
2026-03-03 03:00:00+00:00,solar,0.0
2026-03-03 04:00:00+00:00,solar,0.0
2026-03-03 05:00:00+00:00,solar,0.0
2026-03-03 06:00:00+00:00,solar,0.0
2026-03-03 07:00:00+00:00,solar,194.9
2026-03-03 08:00:00+00:00,solar,390.6
2026-03-03 09:00:00+00:00,solar,604.2
2026-03-03 10:00:00+00:00,solar,657.6
2026-03-03 11:00:00+00:00,solar,750.2
2026-03-03 12:00:00+00:00,solar,765.3
2026-03-03 13:00:00+00:00,solar,689.8
2026-03-03 14:00:00+00:00,solar,656.5
2026-03-03 15:00:00+00:00,solar,527.0
2026-03-03 16:00:00+00:00,solar,391.2
2026-03-03 17:00:00+00:00,solar,205.3
2026-03-03 18:00:00+00:00,solar,0.0
2026-03-03 19:00:00+00:00,solar,0.0
2026-03-03 20:00:00+00:00,solar,0.0
2026-03-03 21:00:00+00:00,solar,0.0
2026-03-03 22:00:00+00:00,solar,0.0
2026-03-03 23:00:00+00:00,solar,0.0
2026-03-04 00:00:00+00:00,solar,0.0
2026-03-04 01:00:00+00:00,solar,0.0
2026-03-04 02:00:00+00:00,solar,0.0
2026-03-04 03:00:00+00:00,solar,0.0
2026-03-04 04:00:00+00:00,solar,0.0
2026-03-04 05:00:00+00:00,solar,0.0
2026-03-04 06:00:00+00:00,solar,0.0
2026-03-04 07:00:00+00:00,solar,208.0
2026-03-04 08:00:00+00:00,solar,371.6
2026-03-04 09:00:00+00:00,solar,564.0
2026-03-04 10:00:00+00:00,solar,721.1
2026-03-04 11:00:00+00:00,solar,840.6
2026-03-04 12:00:00+00:00,solar,726.4
2026-03-04 13:00:00+00:00,solar,769.3
2026-03-04 14:00:00+00:00,solar,628.2
2026-03-04 15:00:00+00:00,solar,540.9
2026-03-04 16:00:00+00:00,solar,357.6
2026-03-04 17:00:00+00:00,solar,200.1
2026-03-04 18:00:00+00:00,solar,0.0
2026-03-04 19:00:00+00:00,solar,0.0
2026-03-04 20:00:00+00:00,solar,0.0
2026-03-04 21:00:00+00:00,solar,0.0
2026-03-04 22:00:00+00:00,solar,0.0
2026-03-04 23:00:00+00:00,solar,0.0
2026-03-05 00:00:00+00:00,solar,0.0
2026-03-05 01:00:00+00:00,solar,0.0
2026-03-05 02:00:00+00:00,solar,0.0
2026-03-05 03:00:00+00:00,solar,0.0
2026-03-05 04:00:00+00:00,solar,0.0
2026-03-05 05:00:00+00:00,solar,0.0
2026-03-05 06:00:00+00:00,solar,0.0
2026-03-05 07:00:00+00:00,solar,227.5
2026-03-05 08:00:00+00:00,solar,442.0
2026-03-05 09:00:00+00:00,solar,624.1
2026-03-05 10:00:00+00:00,solar,776.7
2026-03-05 11:00:00+00:00,solar,826.3
2026-03-05 12:00:00+00:00,solar,848.8
2026-03-05 13:00:00+00:00,solar,815.5
2026-03-05 14:00:00+00:00,solar,743.9
2026-03-05 15:00:00+00:00,solar,634.2
2026-03-05 16:00:00+00:00,solar,431.0
2026-03-05 17:00:00+00:00,solar,236.0
2026-03-05 18:00:00+00:00,solar,0.0
2026-03-05 19:00:00+00:00,solar,0.0
2026-03-05 20:00:00+00:00,solar,0.0
2026-03-05 21:00:00+00:00,solar,0.0
2026-03-05 22:00:00+00:00,solar,0.0
2026-03-05 23:00:00+00:00,solar,0.0
2026-03-06 00:00:00+00:00,solar,0.0
2026-03-06 01:00:00+00:00,solar,0.0
2026-03-06 02:00:00+00:00,solar,0.0
2026-03-06 03:00:00+00:00,solar,0.0
2026-03-06 04:00:00+00:00,solar,0.0
2026-03-06 05:00:00+00:00,solar,0.0
2026-03-06 06:00:00+00:00,solar,0.0
2026-03-06 07:00:00+00:00,solar,198.5
2026-03-06 08:00:00+00:00,solar,377.1
2026-03-06 09:00:00+00:00,solar,524.1
2026-03-06 10:00:00+00:00,solar,661.9
2026-03-06 11:00:00+00:00,solar,743.1
2026-03-06 12:00:00+00:00,solar,767.1
2026-03-06 13:00:00+00:00,solar,701.0
2026-03-06 14:00:00+00:00,solar,702.1
2026-03-06 15:00:00+00:00,solar,572.1
2026-03-06 16:00:00+00:00,solar,366.2
2026-03-06 17:00:00+00:00,solar,206.2
2026-03-06 18:00:00+00:00,solar,0.0
2026-03-06 19:00:00+00:00,solar,0.0
2026-03-06 20:00:00+00:00,solar,0.0
2026-03-06 21:00:00+00:00,solar,0.0
2026-03-06 22:00:00+00:00,solar,0.0
2026-03-06 23:00:00+00:00,solar,0.0
2026-03-07 00:00:00+00:00,solar,0.0
2026-03-07 01:00:00+00:00,solar,0.0
2026-03-07 02:00:00+00:00,solar,0.0
2026-03-07 03:00:00+00:00,solar,0.0
2026-03-07 04:00:00+00:00,solar,0.0
2026-03-07 05:00:00+00:00,solar,0.0
2026-03-07 06:00:00+00:00,solar,0.0
2026-03-07 07:00:00+00:00,solar,203.1
2026-03-07 08:00:00+00:00,solar,413.3
2026-03-07 09:00:00+00:00,solar,523.2
2026-03-07 10:00:00+00:00,solar,760.6
2026-03-07 11:00:00+00:00,solar,718.7
2026-03-07 12:00:00+00:00,solar,790.3
2026-03-07 13:00:00+00:00,solar,787.6
2026-03-07 14:00:00+00:00,solar,651.6
2026-03-07 15:00:00+00:00,solar,538.3
2026-03-07 16:00:00+00:00,solar,384.8
2026-03-07 17:00:00+00:00,solar,206.9
2026-03-07 18:00:00+00:00,solar,0.0
2026-03-07 19:00:00+00:00,solar,0.0
2026-03-07 20:00:00+00:00,solar,0.0
2026-03-07 21:00:00+00:00,solar,0.0
2026-03-07 22:00:00+00:00,solar,0.0
2026-03-07 23:00:00+00:00,solar,0.0
2026-03-08 00:00:00+00:00,solar,0.0
2026-03-08 01:00:00+00:00,solar,0.0
2026-03-08 02:00:00+00:00,solar,0.0
2026-03-08 03:00:00+00:00,solar,0.0
2026-03-08 04:00:00+00:00,solar,0.0
2026-03-08 05:00:00+00:00,solar,0.0
2026-03-08 06:00:00+00:00,solar,0.0
2026-03-08 07:00:00+00:00,solar,186.2
2026-03-08 08:00:00+00:00,solar,328.0
2026-03-08 09:00:00+00:00,solar,507.4
2026-03-08 10:00:00+00:00,solar,589.2
2026-03-08 11:00:00+00:00,solar,662.6
2026-03-08 12:00:00+00:00,solar,726.0
2026-03-08 13:00:00+00:00,solar,622.6
2026-03-08 14:00:00+00:00,solar,630.3
2026-03-08 15:00:00+00:00,solar,483.4
2026-03-08 16:00:00+00:00,solar,349.1
2026-03-08 17:00:00+00:00,solar,184.5
2026-03-08 18:00:00+00:00,solar,0.0
2026-03-08 19:00:00+00:00,solar,0.0
2026-03-08 20:00:00+00:00,solar,0.0
2026-03-08 21:00:00+00:00,solar,0.0
2026-03-08 22:00:00+00:00,solar,0.0
2026-03-08 23:00:00+00:00,solar,0.0
2026-03-09 00:00:00+00:00,solar,0.0
2026-03-09 01:00:00+00:00,solar,0.0
2026-03-09 02:00:00+00:00,solar,0.0
2026-03-09 03:00:00+00:00,solar,0.0
2026-03-09 04:00:00+00:00,solar,0.0
2026-03-09 05:00:00+00:00,solar,0.0
2026-03-09 06:00:00+00:00,solar,0.0
2026-03-09 07:00:00+00:00,solar,173.5
2026-03-09 08:00:00+00:00,solar,330.8
2026-03-09 09:00:00+00:00,solar,419.9
2026-03-09 10:00:00+00:00,solar,575.8
2026-03-09 11:00:00+00:00,solar,633.5
2026-03-09 12:00:00+00:00,solar,687.8
2026-03-09 13:00:00+00:00,solar,515.3
2026-03-09 14:00:00+00:00,solar,520.3
2026-03-09 15:00:00+00:00,solar,481.5
2026-03-09 16:00:00+00:00,solar,350.2
2026-03-09 17:00:00+00:00,solar,163.1
2026-03-09 18:00:00+00:00,solar,0.0
2026-03-09 19:00:00+00:00,solar,0.0
2026-03-09 20:00:00+00:00,solar,0.0
2026-03-09 21:00:00+00:00,solar,0.0
2026-03-09 22:00:00+00:00,solar,0.0
2026-03-09 23:00:00+00:00,solar,0.0
2026-03-10 00:00:00+00:00,solar,0.0
2026-03-10 01:00:00+00:00,solar,0.0
2026-03-10 02:00:00+00:00,solar,0.0
2026-03-10 03:00:00+00:00,solar,0.0
2026-03-10 04:00:00+00:00,solar,0.0
2026-03-10 05:00:00+00:00,solar,0.0
2026-03-10 06:00:00+00:00,solar,0.0
2026-03-10 07:00:00+00:00,solar,221.9
2026-03-10 08:00:00+00:00,solar,388.9
2026-03-10 09:00:00+00:00,solar,631.2
2026-03-10 10:00:00+00:00,solar,772.3
2026-03-10 11:00:00+00:00,solar,880.7
2026-03-10 12:00:00+00:00,solar,908.8
2026-03-10 13:00:00+00:00,solar,852.2
2026-03-10 14:00:00+00:00,solar,694.2
2026-03-10 15:00:00+00:00,solar,646.5
2026-03-10 16:00:00+00:00,solar,405.1
2026-03-10 17:00:00+00:00,solar,225.2
2026-03-10 18:00:00+00:00,solar,0.0
2026-03-10 19:00:00+00:00,solar,0.0
2026-03-10 20:00:00+00:00,solar,0.0
2026-03-10 21:00:00+00:00,solar,0.0
2026-03-10 22:00:00+00:00,solar,0.0
2026-03-10 23:00:00+00:00,solar,0.0
2026-03-11 00:00:00+00:00,solar,0.0
2026-03-11 01:00:00+00:00,solar,0.0
2026-03-11 02:00:00+00:00,solar,0.0
2026-03-11 03:00:00+00:00,solar,0.0
2026-03-11 04:00:00+00:00,solar,0.0
2026-03-11 05:00:00+00:00,solar,0.0
2026-03-11 06:00:00+00:00,solar,0.0
2026-03-11 07:00:00+00:00,solar,133.2
2026-03-11 08:00:00+00:00,solar,268.5
2026-03-11 09:00:00+00:00,solar,335.1
2026-03-11 10:00:00+00:00,solar,446.4
2026-03-11 11:00:00+00:00,solar,520.6
2026-03-11 12:00:00+00:00,solar,558.7
2026-03-11 13:00:00+00:00,solar,533.5
2026-03-11 14:00:00+00:00,solar,495.2
2026-03-11 15:00:00+00:00,solar,418.0
2026-03-11 16:00:00+00:00,solar,282.3
2026-03-11 17:00:00+00:00,solar,127.6
2026-03-11 18:00:00+00:00,solar,0.0
2026-03-11 19:00:00+00:00,solar,0.0
2026-03-11 20:00:00+00:00,solar,0.0
2026-03-11 21:00:00+00:00,solar,0.0
2026-03-11 22:00:00+00:00,solar,0.0
2026-03-11 23:00:00+00:00,solar,0.0
2026-03-12 00:00:00+00:00,solar,0.0
2026-03-12 01:00:00+00:00,solar,0.0
2026-03-12 02:00:00+00:00,solar,0.0
2026-03-12 03:00:00+00:00,solar,0.0
2026-03-12 04:00:00+00:00,solar,0.0
2026-03-12 05:00:00+00:00,solar,0.0
2026-03-12 06:00:00+00:00,solar,0.0
2026-03-12 07:00:00+00:00,solar,210.4
2026-03-12 08:00:00+00:00,solar,430.3
2026-03-12 09:00:00+00:00,solar,582.0
2026-03-12 10:00:00+00:00,solar,728.0
2026-03-12 11:00:00+00:00,solar,844.3
2026-03-12 12:00:00+00:00,solar,844.3
2026-03-12 13:00:00+00:00,solar,826.4
2026-03-12 14:00:00+00:00,solar,675.7
2026-03-12 15:00:00+00:00,solar,627.6
2026-03-12 16:00:00+00:00,solar,411.7
2026-03-12 17:00:00+00:00,solar,205.0
2026-03-12 18:00:00+00:00,solar,0.0
2026-03-12 19:00:00+00:00,solar,0.0
2026-03-12 20:00:00+00:00,solar,0.0
2026-03-12 21:00:00+00:00,solar,0.0
2026-03-12 22:00:00+00:00,solar,0.0
2026-03-12 23:00:00+00:00,solar,0.0
2026-03-13 00:00:00+00:00,solar,0.0
2026-03-13 01:00:00+00:00,solar,0.0
2026-03-13 02:00:00+00:00,solar,0.0
2026-03-13 03:00:00+00:00,solar,0.0
2026-03-13 04:00:00+00:00,solar,0.0
2026-03-13 05:00:00+00:00,solar,0.0
2026-03-13 06:00:00+00:00,solar,0.0
2026-03-13 07:00:00+00:00,solar,179.5
2026-03-13 08:00:00+00:00,solar,294.3
2026-03-13 09:00:00+00:00,solar,510.4
2026-03-13 10:00:00+00:00,solar,583.8
2026-03-13 11:00:00+00:00,solar,580.3
2026-03-13 12:00:00+00:00,solar,756.6
2026-03-13 13:00:00+00:00,solar,687.5
2026-03-13 14:00:00+00:00,solar,499.9
2026-03-13 15:00:00+00:00,solar,467.6
2026-03-13 16:00:00+00:00,solar,303.7
2026-03-13 17:00:00+00:00,solar,165.2
2026-03-13 18:00:00+00:00,solar,0.0
2026-03-13 19:00:00+00:00,solar,0.0
2026-03-13 20:00:00+00:00,solar,0.0
2026-03-13 21:00:00+00:00,solar,0.0
2026-03-13 22:00:00+00:00,solar,0.0
2026-03-13 23:00:00+00:00,solar,0.0
2026-03-14 00:00:00+00:00,solar,0.0
2026-03-14 01:00:00+00:00,solar,0.0
2026-03-14 02:00:00+00:00,solar,0.0
2026-03-14 03:00:00+00:00,solar,0.0
2026-03-14 04:00:00+00:00,solar,0.0
2026-03-14 05:00:00+00:00,solar,0.0
2026-03-14 06:00:00+00:00,solar,0.0
2026-03-14 07:00:00+00:00,solar,167.7
2026-03-14 08:00:00+00:00,solar,360.9
2026-03-14 09:00:00+00:00,solar,469.1
2026-03-14 10:00:00+00:00,solar,564.0
2026-03-14 11:00:00+00:00,solar,650.9
2026-03-14 12:00:00+00:00,solar,658.3
2026-03-14 13:00:00+00:00,solar,646.1
2026-03-14 14:00:00+00:00,solar,653.3
2026-03-14 15:00:00+00:00,solar,563.7
2026-03-14 16:00:00+00:00,solar,371.3
2026-03-14 17:00:00+00:00,solar,181.0
2026-03-14 18:00:00+00:00,solar,0.0
2026-03-14 19:00:00+00:00,solar,0.0
2026-03-14 20:00:00+00:00,solar,0.0
2026-03-14 21:00:00+00:00,solar,0.0
2026-03-14 22:00:00+00:00,solar,0.0
2026-03-14 23:00:00+00:00,solar,0.0
2026-03-15 00:00:00+00:00,solar,0.0
2026-03-15 01:00:00+00:00,solar,0.0
2026-03-15 02:00:00+00:00,solar,0.0
2026-03-15 03:00:00+00:00,solar,0.0
2026-03-15 04:00:00+00:00,solar,0.0
2026-03-15 05:00:00+00:00,solar,0.0
2026-03-15 06:00:00+00:00,solar,0.0
2026-03-15 07:00:00+00:00,solar,142.3
2026-03-15 08:00:00+00:00,solar,274.7
2026-03-15 09:00:00+00:00,solar,438.2
2026-03-15 10:00:00+00:00,solar,515.2
2026-03-15 11:00:00+00:00,solar,618.8
2026-03-15 12:00:00+00:00,solar,629.5
2026-03-15 13:00:00+00:00,solar,532.5
2026-03-15 14:00:00+00:00,solar,437.6
2026-03-15 15:00:00+00:00,solar,414.2
2026-03-15 16:00:00+00:00,solar,317.6
2026-03-15 17:00:00+00:00,solar,145.4
2026-03-15 18:00:00+00:00,solar,0.0
2026-03-15 19:00:00+00:00,solar,0.0
2026-03-15 20:00:00+00:00,solar,0.0
2026-03-15 21:00:00+00:00,solar,0.0
2026-03-15 22:00:00+00:00,solar,0.0
2026-03-15 23:00:00+00:00,solar,0.0
2026-03-16 00:00:00+00:00,solar,0.0
2026-03-16 01:00:00+00:00,solar,0.0
2026-03-16 02:00:00+00:00,solar,0.0
2026-03-16 03:00:00+00:00,solar,0.0
2026-03-16 04:00:00+00:00,solar,0.0
2026-03-16 05:00:00+00:00,solar,0.0
2026-03-16 06:00:00+00:00,solar,0.0
2026-03-16 07:00:00+00:00,solar,232.2
2026-03-16 08:00:00+00:00,solar,439.9
2026-03-16 09:00:00+00:00,solar,628.6
2026-03-16 10:00:00+00:00,solar,744.3
2026-03-16 11:00:00+00:00,solar,863.4
2026-03-16 12:00:00+00:00,solar,907.4
2026-03-16 13:00:00+00:00,solar,853.4
2026-03-16 14:00:00+00:00,solar,812.6
2026-03-16 15:00:00+00:00,solar,646.6
2026-03-16 16:00:00+00:00,solar,397.3
2026-03-16 17:00:00+00:00,solar,210.8
2026-03-16 18:00:00+00:00,solar,0.0
2026-03-16 19:00:00+00:00,solar,0.0
2026-03-16 20:00:00+00:00,solar,0.0
2026-03-16 21:00:00+00:00,solar,0.0
2026-03-16 22:00:00+00:00,solar,0.0
2026-03-16 23:00:00+00:00,solar,0.0
2026-03-17 00:00:00+00:00,solar,0.0
2026-03-17 01:00:00+00:00,solar,0.0
2026-03-17 02:00:00+00:00,solar,0.0
2026-03-17 03:00:00+00:00,solar,0.0
2026-03-17 04:00:00+00:00,solar,0.0
2026-03-17 05:00:00+00:00,solar,0.0
2026-03-17 06:00:00+00:00,solar,0.0
2026-03-17 07:00:00+00:00,solar,133.3
2026-03-17 08:00:00+00:00,solar,326.7
2026-03-17 09:00:00+00:00,solar,464.8
2026-03-17 10:00:00+00:00,solar,612.1
2026-03-17 11:00:00+00:00,solar,625.8
2026-03-17 12:00:00+00:00,solar,601.0
2026-03-17 13:00:00+00:00,solar,573.9
2026-03-17 14:00:00+00:00,solar,598.3
2026-03-17 15:00:00+00:00,solar,400.0
2026-03-17 16:00:00+00:00,solar,306.1
2026-03-17 17:00:00+00:00,solar,149.0
2026-03-17 18:00:00+00:00,solar,0.0
2026-03-17 19:00:00+00:00,solar,0.0
2026-03-17 20:00:00+00:00,solar,0.0
2026-03-17 21:00:00+00:00,solar,0.0
2026-03-17 22:00:00+00:00,solar,0.0
2026-03-17 23:00:00+00:00,solar,0.0
2026-03-18 00:00:00+00:00,solar,0.0
2026-03-18 01:00:00+00:00,solar,0.0
2026-03-18 02:00:00+00:00,solar,0.0
2026-03-18 03:00:00+00:00,solar,0.0
2026-03-18 04:00:00+00:00,solar,0.0
2026-03-18 05:00:00+00:00,solar,0.0
2026-03-18 06:00:00+00:00,solar,0.0
2026-03-18 07:00:00+00:00,solar,228.8
2026-03-18 08:00:00+00:00,solar,421.2
2026-03-18 09:00:00+00:00,solar,646.0
2026-03-18 10:00:00+00:00,solar,732.9
2026-03-18 11:00:00+00:00,solar,916.6
2026-03-18 12:00:00+00:00,solar,837.4
2026-03-18 13:00:00+00:00,solar,882.3
2026-03-18 14:00:00+00:00,solar,781.4
2026-03-18 15:00:00+00:00,solar,607.3
2026-03-18 16:00:00+00:00,solar,467.9
2026-03-18 17:00:00+00:00,solar,227.4
2026-03-18 18:00:00+00:00,solar,0.0
2026-03-18 19:00:00+00:00,solar,0.0
2026-03-18 20:00:00+00:00,solar,0.0
2026-03-18 21:00:00+00:00,solar,0.0
2026-03-18 22:00:00+00:00,solar,0.0
2026-03-18 23:00:00+00:00,solar,0.0
2026-03-19 00:00:00+00:00,solar,0.0
2026-03-19 01:00:00+00:00,solar,0.0
2026-03-19 02:00:00+00:00,solar,0.0
2026-03-19 03:00:00+00:00,solar,0.0
2026-03-19 04:00:00+00:00,solar,0.0
2026-03-19 05:00:00+00:00,solar,0.0
2026-03-19 06:00:00+00:00,solar,0.0
2026-03-19 07:00:00+00:00,solar,140.1
2026-03-19 08:00:00+00:00,solar,224.0
2026-03-19 09:00:00+00:00,solar,272.8
2026-03-19 10:00:00+00:00,solar,420.4
2026-03-19 11:00:00+00:00,solar,529.9
2026-03-19 12:00:00+00:00,solar,521.2
2026-03-19 13:00:00+00:00,solar,400.0
2026-03-19 14:00:00+00:00,solar,475.7
2026-03-19 15:00:00+00:00,solar,327.1
2026-03-19 16:00:00+00:00,solar,249.4
2026-03-19 17:00:00+00:00,solar,147.6
2026-03-19 18:00:00+00:00,solar,0.0
2026-03-19 19:00:00+00:00,solar,0.0
2026-03-19 20:00:00+00:00,solar,0.0
2026-03-19 21:00:00+00:00,solar,0.0
2026-03-19 22:00:00+00:00,solar,0.0
2026-03-19 23:00:00+00:00,solar,0.0
2026-03-20 00:00:00+00:00,solar,0.0
2026-03-20 01:00:00+00:00,solar,0.0
2026-03-20 02:00:00+00:00,solar,0.0
2026-03-20 03:00:00+00:00,solar,0.0
2026-03-20 04:00:00+00:00,solar,0.0
2026-03-20 05:00:00+00:00,solar,0.0
2026-03-20 06:00:00+00:00,solar,0.0
2026-03-20 07:00:00+00:00,solar,130.1
2026-03-20 08:00:00+00:00,solar,291.3
2026-03-20 09:00:00+00:00,solar,359.9
2026-03-20 10:00:00+00:00,solar,441.0
2026-03-20 11:00:00+00:00,solar,566.7
2026-03-20 12:00:00+00:00,solar,527.4
2026-03-20 13:00:00+00:00,solar,621.8
2026-03-20 14:00:00+00:00,solar,519.0
2026-03-20 15:00:00+00:00,solar,346.8
2026-03-20 16:00:00+00:00,solar,267.3
2026-03-20 17:00:00+00:00,solar,142.5
2026-03-20 18:00:00+00:00,solar,0.0
2026-03-20 19:00:00+00:00,solar,0.0
2026-03-20 20:00:00+00:00,solar,0.0
2026-03-20 21:00:00+00:00,solar,0.0
2026-03-20 22:00:00+00:00,solar,0.0
2026-03-20 23:00:00+00:00,solar,0.0
2026-03-21 00:00:00+00:00,solar,0.0
2026-03-21 01:00:00+00:00,solar,0.0
2026-03-21 02:00:00+00:00,solar,0.0
2026-03-21 03:00:00+00:00,solar,0.0
2026-03-21 04:00:00+00:00,solar,0.0
2026-03-21 05:00:00+00:00,solar,0.0
2026-03-21 06:00:00+00:00,solar,0.0
2026-03-21 07:00:00+00:00,solar,130.5
2026-03-21 08:00:00+00:00,solar,293.6
2026-03-21 09:00:00+00:00,solar,340.6
2026-03-21 10:00:00+00:00,solar,441.8
2026-03-21 11:00:00+00:00,solar,472.4
2026-03-21 12:00:00+00:00,solar,473.6
2026-03-21 13:00:00+00:00,solar,599.4
2026-03-21 14:00:00+00:00,solar,457.3
2026-03-21 15:00:00+00:00,solar,431.7
2026-03-21 16:00:00+00:00,solar,288.9
2026-03-21 17:00:00+00:00,solar,155.8
2026-03-21 18:00:00+00:00,solar,0.0
2026-03-21 19:00:00+00:00,solar,0.0
2026-03-21 20:00:00+00:00,solar,0.0
2026-03-21 21:00:00+00:00,solar,0.0
2026-03-21 22:00:00+00:00,solar,0.0
2026-03-21 23:00:00+00:00,solar,0.0
2026-03-22 00:00:00+00:00,solar,0.0
2026-03-22 01:00:00+00:00,solar,0.0
2026-03-22 02:00:00+00:00,solar,0.0
2026-03-22 03:00:00+00:00,solar,0.0
2026-03-22 04:00:00+00:00,solar,0.0
2026-03-22 05:00:00+00:00,solar,0.0
2026-03-22 06:00:00+00:00,solar,0.0
2026-03-22 07:00:00+00:00,solar,254.6
2026-03-22 08:00:00+00:00,solar,564.5
2026-03-22 09:00:00+00:00,solar,704.1
2026-03-22 10:00:00+00:00,solar,932.5
2026-03-22 11:00:00+00:00,solar,1093.8
2026-03-22 12:00:00+00:00,solar,1012.4
2026-03-22 13:00:00+00:00,solar,989.9
2026-03-22 14:00:00+00:00,solar,907.1
2026-03-22 15:00:00+00:00,solar,672.8
2026-03-22 16:00:00+00:00,solar,527.4
2026-03-22 17:00:00+00:00,solar,272.8
2026-03-22 18:00:00+00:00,solar,0.0
2026-03-22 19:00:00+00:00,solar,0.0
2026-03-22 20:00:00+00:00,solar,0.0
2026-03-22 21:00:00+00:00,solar,0.0
2026-03-22 22:00:00+00:00,solar,0.0
2026-03-22 23:00:00+00:00,solar,0.0
2026-03-23 00:00:00+00:00,solar,0.0
2026-03-23 01:00:00+00:00,solar,0.0
2026-03-23 02:00:00+00:00,solar,0.0
2026-03-23 03:00:00+00:00,solar,0.0
2026-03-23 04:00:00+00:00,solar,0.0
2026-03-23 05:00:00+00:00,solar,0.0
2026-03-23 06:00:00+00:00,solar,0.0
2026-03-23 07:00:00+00:00,solar,203.6
2026-03-23 08:00:00+00:00,solar,422.5
2026-03-23 09:00:00+00:00,solar,599.0
2026-03-23 10:00:00+00:00,solar,656.8
2026-03-23 11:00:00+00:00,solar,807.3
2026-03-23 12:00:00+00:00,solar,750.8
2026-03-23 13:00:00+00:00,solar,676.5
2026-03-23 14:00:00+00:00,solar,750.3
2026-03-23 15:00:00+00:00,solar,464.3
2026-03-23 16:00:00+00:00,solar,408.3
2026-03-23 17:00:00+00:00,solar,204.6
2026-03-23 18:00:00+00:00,solar,0.0
2026-03-23 19:00:00+00:00,solar,0.0
2026-03-23 20:00:00+00:00,solar,0.0
2026-03-23 21:00:00+00:00,solar,0.0
2026-03-23 22:00:00+00:00,solar,0.0
2026-03-23 23:00:00+00:00,solar,0.0
2026-03-24 00:00:00+00:00,solar,0.0
