product_id,da_price_eur_mwh
4114,28.48
4115,27.62
4116,21.69
4117,3.58
4118,31.18
4119,26.15
4120,38.22
4121,50.62
4122,44.81
4123,41.33
4124,37.07
4125,38.19
4126,32.15
4127,36.05
4128,41.97
4129,42.8
4130,42.13
4131,46.59
4132,46.97
4133,52.31
4134,58.28
4135,51.33
4136,45.39
4137,46.45
4138,38.8
4139,31.74
4140,26.5
4141,32.21
4142,34.19
4143,35.81
4144,43.32
4145,54.06
4146,54.35
4147,65.62
4148,56.53
4149,48.33
4150,42.79
4151,42.88
4152,33.95
4153,30.08
4154,30.4
4155,32.5
4156,33.05
4157,36.19
4158,37.22
4159,43.48
4160,34.36
4161,31.13
4162,28.32
4163,23.73
4164,24.51
4165,18.93
4166,-15.9
4167,14.1
4168,29.85
4169,38.32
4170,50.38
4171,41.69
4172,33.08
4173,33.56
4174,36.6
4175,32.13
4176,31.23
4177,32.58
4178,34.33
4179,38.66
4180,41.4
4181,43.24
4182,43.95
4183,45.93
4184,54.89
4185,45.65
4186,41.78
4187,31.06
4188,34.81
4189,32.29
4190,45.18
4191,37.68
4192,32.39
4193,47.87
4194,50.31
4195,43.77
4196,42.52
4197,40.69
4198,38.13
4199,34.14
4200,33.12
4201,33.43
4202,40.76
4203,37.03
4204,40.78
4205,47.13
4206,47.79
4207,53.78
4208,50.84
4209,49.12
4210,46.89
4211,44.03
4212,44.28
4213,41.66
4214,36.76
4215,41.33
4216,42.68
4217,50.18
4218,48.77
4219,48.97
4220,44.39
4221,41.2
4222,38.01
4223,40.48
4224,25.12
4225,31.64
4226,36.05
4227,36.19
4228,42.22
4229,42.8
4230,43.44
4231,50.99
4232,44.35
4233,47.45
4234,25.51
4235,31.47
4236,44.26
4237,37.73
4238,26.49
4239,34.09
4240,38.99
4241,35.12
4242,38.14
4243,43.09
4244,44.35
4245,38.07
4246,32.71
4247,37.56
4248,32.62
4249,33.65
4250,41.23
4251,44.7
4252,37.8
4253,38.79
4254,52.36
4255,49.26
4256,52.93
4257,35.69
4258,38.53
4259,40.31
4260,41.85
4261,26.95
4262,27.91
4263,32.61
4264,33.89
4265,49.18
4266,54.4
4267,55.73
4268,44.72
4269,38.36
4270,36.52
4271,33.36
4272,35.31
4273,39.81
4274,37.5
4275,40.31
4276,36.72
4277,44.99
4278,48.15
4279,48.54
4280,48.94
4281,44.36
4282,36.99
4283,38.81
4284,27.46
4285,37.62
4286,34.37
4287,31.63
4288,40.99
4289,53.48
4290,52.26
4291,56.97
4292,41.02
4293,40.41
4294,39.29
4295,38.13
4296,40.58
4297,38.73
4298,42.6
4299,35.57
4300,51.67
4301,56.04
4302,67.54
4303,55.18
4304,41.16
4305,45.0
4306,37.81
4307,36.49
4308,26.3
4309,28.82
4310,20.05
4311,25.79
4312,35.19
4313,48.49
4314,66.28
4315,63.26
4316,52.88
4317,48.7
4318,35.96
4319,41.25
4320,36.7
4321,35.05
4322,31.45
4323,40.28
4324,34.5
4325,38.25
4326,45.89
4327,36.55
4328,55.47
4329,45.54
4330,42.59
4331,41.52
4332,31.89
4333,31.26
4334,32.16
4335,29.57
4336,41.54
4337,43.79
4338,45.28
4339,54.52
4340,41.22
4341,30.82
4342,33.38
4343,35.19
4344,35.82
4345,35.78
4346,38.28
4347,39.59
4348,43.05
4349,36.1
4350,37.39
4351,43.16
4352,38.34
4353,33.13
4354,34.71
4355,33.8
4356,-2.31
4357,9.19
4358,23.97
4359,28.88
4360,35.94
4361,44.37
4362,55.82
4363,50.76
4364,36.14
4365,41.79
4366,36.26
4367,33.44
4368,41.5
4369,39.51
4370,38.54
4371,49.28
4372,48.39
4373,44.55
4374,61.02
4375,44.89
4376,37.64
4377,41.58
4378,40.28
4379,34.54
4380,23.38
4381,29.53
4382,27.91
4383,33.29
4384,41.62
4385,52.89
4386,64.46
4387,55.52
4388,47.42
4389,49.93
4390,40.49
4391,44.4
4392,37.38
4393,40.43
4394,43.32
4395,46.96
4396,44.98
4397,50.57
4398,49.37
4399,52.97
4400,46.79
4401,35.49
4402,34.6
4403,32.55
4404,37.65
4405,29.77
4406,29.84
4407,29.59
4408,35.32
4409,48.44
4410,71.66
4411,49.53
4412,42.73
4413,44.95
4414,38.42
4415,36.47
4416,38.81
4417,45.36
4418,37.17
4419,37.71
4420,49.32
4421,44.14
4422,52.82
4423,53.23
4424,45.94
4425,48.5
4426,36.74
4427,31.28
4428,33.08
4429,22.14
4430,33.37
4431,33.87
4432,40.28
4433,48.35
4434,53.13
4435,44.53
4436,39.17
4437,43.07
4438,36.38
4439,33.09
4440,38.25
4441,42.84
4442,41.02
4443,46.34
4444,43.0
4445,56.31
4446,57.25
4447,49.66
4448,46.41
4449,45.43
4450,34.45
4451,38.58
4452,24.37
4453,27.04
4454,28.77
4455,35.07
4456,45.38
4457,51.17
4458,52.0
4459,52.71
4460,56.25
4461,42.7
4462,44.86
4463,40.49
4464,21.26
4465,25.49
4466,24.41
4467,28.55
4468,28.76
4469,30.45
4470,43.27
4471,37.38
4472,31.5
4473,31.72
4474,27.81
4475,20.22
4476,8.74
4477,14.29
4478,21.14
4479,22.49
4480,33.97
4481,28.64
4482,37.86
4483,36.68
4484,42.58
4485,32.38
4486,32.4
4487,31.68
4488,39.37
4489,39.67
4490,42.72
4491,43.01
4492,46.86
4493,42.82
4494,58.62
4495,50.87
4496,61.21
4497,46.07
4498,38.54
4499,37.73
4500,38.35
4501,48.08
4502,37.33
4503,38.68
4504,38.7
4505,45.22
4506,60.98
4507,55.74
4508,50.36
4509,47.21
4510,46.52
4511,34.6
4512,37.91
4513,40.45
4514,41.91
4515,41.57
4516,41.02
4517,43.41
4518,53.31
4519,39.91
4520,60.76
4521,47.02
4522,44.76
4523,43.92
4524,38.16
4525,38.95
4526,34.95
4527,38.78
4528,45.27
4529,46.82
4530,49.64
4531,54.77
4532,50.55
4533,40.9
4534,44.02
4535,37.56
4536,36.4
4537,37.17
4538,42.53
4539,40.2
4540,43.48
4541,51.9
4542,61.88
4543,45.04
4544,48.05
4545,38.62
4546,47.64
4547,34.44
4548,37.65
4549,28.7
4550,29.71
4551,41.68
4552,38.35
4553,44.33
4554,56.42
4555,56.04
4556,50.05
4557,39.95
4558,41.07
4559,41.79
4560,38.4
4561,48.29
4562,41.29
4563,35.8
4564,41.06
4565,47.5
4566,50.43
4567,52.74
4568,48.51
4569,48.1
4570,41.2
4571,37.86
4572,34.36
4573,25.52
4574,24.52
4575,30.35
4576,40.26
4577,44.49
4578,54.98
4579,47.78
4580,50.82
4581,40.46
4582,37.08
4583,47.61
4584,30.43
4585,37.93
4586,36.55
4587,48.18
4588,40.19
4589,44.24
4590,51.73
4591,66.25
4592,45.93
4593,28.79
4594,31.12
4595,27.27
4596,25.54
4597,29.31
4598,26.1
4599,29.0
4600,36.39
4601,50.64
4602,46.52
4603,51.06
4604,48.58
4605,43.87
4606,35.96
4607,37.23
4608,41.42
4609,36.28
4610,46.21
4611,42.51
4612,44.91
4613,56.08
4614,50.37
4615,48.54
4616,44.29
4617,34.9
4618,30.29
4619,10.48
4620,30.73
4621,26.95
4622,30.06
4623,25.88
4624,45.13
4625,44.56
4626,66.8
4627,57.63
4628,53.63
4629,47.25
4630,39.18
4631,38.48
4632,45.4
4633,50.21
4634,43.49
4635,49.27
4636,53.39
4637,66.19
4638,72.73
4639,60.82
4640,72.45
4641,56.67
4642,55.47
4643,32.99
4644,45.97
4645,52.8
4646,42.33
4647,45.81
4648,57.59
4649,51.5
4650,71.3
4651,74.78
4652,60.54
4653,52.21
4654,52.69
4655,46.99
4656,33.42
4657,35.84
4658,34.46
4659,38.63
4660,39.74
4661,48.02
4662,49.91
4663,39.61
4664,42.87
4665,41.12
4666,33.53
4667,37.4
4668,28.65
4669,34.87
4670,36.92
4671,33.5
4672,36.55
4673,46.08
4674,56.0
4675,48.53
4676,37.49
4677,44.28
4678,40.29
4679,40.27
4680,42.96
4681,42.22
4682,42.19
4683,44.33
4684,45.43
4685,55.11
4686,60.26
4687,57.54
4688,49.59
4689,49.0
4690,36.54
4691,32.14
4692,28.94
4693,33.4
4694,36.85
4695,34.11
4696,49.25
4697,53.23
4698,58.51
4699,66.41
4700,56.34
4701,49.81
4702,45.06
4703,48.37
4704,45.85
4705,45.38
4706,44.63
4707,51.32
4708,52.79
4709,56.0
4710,64.87
4711,58.37
4712,50.8
4713,38.47
4714,43.01
4715,36.05
4716,33.95
4717,40.51
4718,35.42
4719,35.69
4720,43.02
4721,61.4
4722,78.2
4723,62.28
4724,74.99
4725,58.11
4726,53.02
4727,48.84
4728,46.01
4729,49.6
4730,53.06
4731,56.94
4732,57.34
4733,62.63
4734,95.53
4735,69.21
4736,62.59
4737,48.14
4738,38.85
4739,43.06
4740,39.02
4741,46.62
4742,40.7
4743,42.64
4744,46.41
4745,55.1
4746,73.45
4747,68.79
4748,48.91
4749,52.25
4750,55.01
4751,50.71
4752,49.86
4753,49.51
4754,48.75
4755,52.47
4756,59.93
4757,78.4
4758,69.98
4759,71.04
4760,57.62
4761,48.95
4762,47.0
4763,47.0
4764,42.53
4765,47.54
4766,44.9
4767,43.97
4768,44.51
4769,64.73
4770,75.26
4771,70.26
4772,64.26
4773,54.53
4774,47.97
4775,46.66
4776,51.76
4777,43.77
4778,45.29
4779,53.98
4780,53.48
4781,54.65
4782,70.49
4783,75.55
4784,49.52
4785,62.0
4786,36.21
4787,35.47
4788,25.33
4789,25.22
4790,30.49
4791,38.5
4792,40.04
4793,53.86
4794,96.77
4795,86.83
4796,55.47
4797,61.57
4798,43.05
4799,52.09
4800,42.28
4801,46.6
4802,50.64
4803,52.27
4804,53.68
4805,50.33
4806,60.65
4807,68.23
4808,59.19
4809,46.65
4810,36.55
4811,27.9
4812,29.81
4813,22.58
4814,24.79
4815,35.06
4816,38.38
4817,55.41
4818,59.08
4819,69.96
4820,54.78
4821,51.14
4822,47.41
4823,38.91
4824,40.19
4825,46.55
4826,44.46
4827,44.42
4828,49.19
4829,58.41
4830,54.1
4831,50.08
4832,49.29
4833,43.58
4834,51.0
4835,43.47
4836,40.77
4837,43.78
4838,38.81
4839,45.51
4840,46.67
4841,53.18
4842,51.56
4843,58.64
4844,54.73
4845,42.98
4846,48.25
4847,40.01
4848,42.44
4849,40.03
4850,39.46
4851,47.42
4852,43.23
4853,53.98
4854,59.46
4855,48.72
4856,49.28
4857,47.43
4858,40.06
4859,29.8
4860,39.66
4861,39.16
4862,36.12
4863,35.59
4864,45.93
4865,53.07
4866,49.23
4867,55.44
4868,44.13
4869,42.92
4870,43.69
4871,43.43
4872,37.45
4873,38.26
4874,40.94
4875,44.31
4876,44.02
4877,52.98
4878,44.51
4879,51.89
4880,39.7
4881,38.3
4882,35.72
4883,31.39
4884,24.0
4885,19.18
4886,24.8
4887,39.24
4888,34.25
4889,41.69
4890,56.33
4891,56.82
4892,58.45
4893,46.48
4894,48.55
4895,33.64
4896,50.38
4897,40.32
4898,44.04
4899,58.36
4900,46.36
4901,53.04
4902,80.38
4903,54.49
4904,56.55
4905,54.07
4906,46.85
4907,41.18
4908,46.67
4909,36.72
4910,49.04
4911,52.09
4912,52.92
4913,62.12
4914,91.13
4915,83.58
4916,59.71
4917,54.56
4918,48.94
4919,51.65
4920,44.9
4921,49.08
4922,61.27
4923,51.52
4924,59.77
4925,87.09
4926,73.28
4927,63.16
4928,65.1
4929,47.79
4930,55.01
4931,33.27
4932,35.43
4933,34.16
4934,40.21
4935,50.8
4936,51.87
4937,84.22
4938,113.93
4939,75.98
4940,77.82
4941,53.67
4942,62.85
4943,53.44
4944,42.25
4945,41.11
4946,55.01
4947,46.53
4948,49.35
4949,54.99
4950,98.77
4951,77.54
4952,68.03
4953,42.77
4954,41.11
4955,40.16
4956,46.45
4957,40.78
4958,37.12
4959,40.01
4960,44.54
4961,57.42
4962,80.32
4963,63.62
4964,50.69
4965,70.95
4966,42.94
4967,50.64
4968,29.93
4969,16.84
4970,22.32
4971,29.8
4972,35.03
4973,30.42
4974,37.14
4975,39.83
4976,27.13
4977,20.25
4978,9.94
4979,3.55
4980,-106.13
4981,5.1
4982,-8.12
4983,9.27
4984,18.75
4985,30.57
4986,28.37
4987,33.32
4988,35.76
4989,35.5
4990,32.0
4991,28.02
4992,32.67
4993,31.04
4994,23.95
4995,30.69
4996,32.77
4997,37.34
4998,37.22
4999,41.95
5000,39.97
5001,42.81
5002,39.73
5003,-4.45
5004,26.86
5005,17.33
5006,27.53
5007,14.89
5008,21.24
5009,35.6
5010,46.08
5011,36.02
5012,39.09
5013,30.35
5014,36.82
5015,36.2
5016,28.65
5017,34.76
5018,39.31
5019,30.04
5020,45.29
5021,36.27
5022,42.17
5023,49.97
5024,44.7
5025,41.49
5026,40.48
5027,35.6
5028,24.52
5029,25.73
5030,16.54
5031,29.79
5032,36.54
5033,37.87
5034,56.07
5035,44.14
5036,39.04
5037,31.59
5038,30.8
5039,28.91
5040,23.95
5041,28.81
5042,25.4
5043,27.32
5044,33.78
5045,34.67
5046,39.85
5047,36.92
5048,33.7
5049,27.12
5050,18.63
5051,31.52
5052,18.54
5053,12.3
5054,15.1
5055,28.02
5056,27.4
5057,31.96
5058,32.45
5059,39.54
5060,30.46
5061,31.27
5062,21.64
5063,12.69
5064,38.11
5065,33.56
5066,38.46
5067,33.81
5068,36.97
5069,40.97
5070,45.94
5071,56.43
5072,62.9
5073,62.15
5074,52.05
5075,50.48
5076,51.0
5077,45.81
5078,42.0
5079,44.35
5080,51.27
5081,55.31
5082,50.99
5083,50.5
5084,46.55
5085,44.96
5086,37.44
5087,34.25
5088,41.76
5089,42.84
5090,36.22
5091,41.28
5092,39.77
5093,43.33
5094,54.78
5095,52.45
5096,40.46
5097,51.7
5098,43.56
5099,46.77
5100,41.85
5101,34.15
5102,54.9
5103,45.19
5104,44.2
5105,47.66
5106,46.04
5107,47.3
5108,38.54
5109,39.84
5110,35.68
5111,40.88
5112,35.84
5113,43.64
5114,44.1
5115,42.78
5116,45.17
5117,52.49
5118,68.01
5119,58.65
5120,54.81
5121,53.17
5122,50.48
5123,37.51
5124,40.14
5125,35.19
5126,43.31
5127,50.39
5128,50.71
5129,51.13
5130,63.4
5131,55.64
5132,54.15
5133,47.58
5134,43.49
5135,38.31
5136,31.33
5137,28.54
5138,31.5
5139,31.88
5140,35.41
5141,47.72
5142,45.29
5143,43.68
5144,39.84
5145,35.24
5146,30.57
5147,32.34
5148,19.82
5149,32.64
5150,12.91
5151,30.36
5152,38.52
5153,44.42
5154,59.16
5155,40.84
5156,42.15
5157,43.34
5158,30.1
5159,38.08
5160,35.18
5161,36.52
5162,27.61
5163,37.93
5164,39.57
5165,40.43
5166,44.54
5167,46.62
5168,43.04
5169,44.18
5170,31.59
5171,27.4
5172,38.4
5173,27.29
5174,36.55
5175,34.29
5176,36.01
5177,42.2
5178,45.28
5179,49.39
5180,44.24
5181,36.89
5182,38.5
5183,35.15
5184,36.06
5185,36.85
5186,35.04
5187,36.49
5188,36.43
5189,40.47
5190,51.02
5191,47.96
5192,57.44
5193,48.69
5194,46.24
5195,45.0
5196,38.98
5197,35.18
5198,47.14
5199,34.17
5200,45.94
5201,46.58
5202,54.98
5203,51.99
5204,45.26
5205,43.08
5206,34.61
5207,35.78
5208,31.43
5209,37.74
5210,35.78
5211,38.47
5212,39.18
5213,40.63
5214,51.55
5215,46.98
5216,43.35
5217,46.22
5218,33.99
5219,30.6
5220,33.31
5221,23.11
5222,33.84
5223,37.43
5224,34.42
5225,40.72
5226,63.17
5227,52.31
5228,50.79
5229,39.43
5230,42.3
5231,43.7
5232,33.31
5233,38.69
5234,44.46
5235,43.03
5236,39.87
5237,50.67
5238,52.47
5239,49.76
5240,39.88
5241,50.91
5242,47.79
5243,34.47
5244,31.16
5245,38.39
5246,30.48
5247,37.32
5248,50.0
5249,47.27
5250,53.25
5251,62.2
5252,55.72
5253,46.64
5254,45.99
5255,44.52
5256,35.84
5257,34.28
5258,36.77
5259,37.32
5260,40.79
5261,46.06
5262,49.85
5263,47.45
5264,47.57
5265,28.88
5266,35.78
5267,32.89
5268,37.16
5269,33.94
5270,28.72
5271,28.58
5272,30.13
5273,40.5
5274,44.28
5275,47.03
5276,39.95
5277,37.62
5278,34.23
5279,32.63
5280,29.99
5281,39.9
5282,33.06
5283,39.87
5284,42.3
5285,43.99
5286,41.16
5287,39.54
5288,40.23
5289,41.17
5290,33.73
5291,26.64
5292,31.78
5293,29.12
5294,28.58
5295,31.89
5296,44.5
5297,36.45
5298,51.76
5299,50.4
5300,47.07
5301,32.77
5302,38.44
5303,29.23
5304,10.52
5305,-20.71
5306,24.35
5307,11.14
5308,25.12
5309,27.89
5310,25.37
5311,30.58
5312,30.92
5313,34.39
5314,26.48
5315,21.74
5316,20.46
5317,29.36
5318,23.38
5319,23.45
5320,34.0
5321,28.66
5322,32.97
5323,33.99
5324,26.6
5325,21.22
5326,20.28
5327,22.49
5328,-97.02
5329,-16.39
5330,-52.38
5331,-58.98
5332,-5.91
5333,9.39
5334,13.4
5335,22.91
5336,9.32
5337,-21.76
5338,-29.46
5339,-131.36
5340,-72.98
5341,-92.24
5342,-128.73
5343,-117.77
5344,-23.71
5345,20.81
5346,22.25
5347,-11.04
5348,26.0
5349,-68.87
5350,-7.16
5351,-48.8
5352,27.51
5353,26.7
5354,23.56
5355,28.05
5356,28.8
5357,34.11
5358,36.72
5359,38.1
5360,43.07
5361,35.61
5362,41.34
5363,36.23
5364,44.61
5365,28.71
5366,35.29
5367,28.26
5368,29.87
5369,33.26
5370,39.43
5371,37.05
5372,33.85
5373,29.45
5374,29.27
5375,18.45
5376,30.94
5377,27.08
5378,29.86
5379,33.36
5380,29.48
5381,38.76
5382,40.65
5383,43.99
5384,38.58
5385,33.97
5386,39.13
5387,35.02
5388,32.34
5389,34.1
5390,33.11
5391,38.38
5392,31.28
5393,37.8
5394,39.97
5395,41.49
5396,31.69
5397,35.93
5398,32.94
5399,17.68
5400,35.97
5401,32.05
5402,31.15
5403,27.11
5404,34.39
5405,35.49
5406,47.68
5407,38.68
5408,43.89
5409,33.15
5410,37.2
5411,36.01
5412,30.59
5413,29.03
5414,21.09
5415,19.37
5416,28.44
5417,41.81
5418,40.73
5419,38.84
5420,39.1
5421,38.8
5422,26.33
5423,19.01
5424,21.33
5425,25.98
5426,29.92
5427,30.41
5428,25.23
5429,25.78
5430,28.29
5431,28.96
5432,23.91
5433,29.99
5434,32.52
5435,20.12
5436,20.87
5437,23.87
5438,10.46
5439,14.49
5440,35.07
5441,30.74
5442,27.15
5443,30.38
5444,25.37
5445,23.18
5446,23.26
5447,21.87
5448,28.94
5449,29.61
5450,24.41
5451,31.2
5452,27.06
5453,29.13
5454,33.31
5455,33.99
5456,37.4
5457,33.65
5458,23.99
5459,22.97
5460,26.33
5461,25.29
5462,28.06
5463,31.48
5464,26.1
5465,36.08
5466,40.13
5467,37.12
5468,30.28
5469,28.08
5470,30.4
5471,26.57
5472,16.76
5473,1.31
5474,5.35
5475,15.73
5476,26.05
5477,23.31
5478,32.24
5479,31.94
5480,34.38
5481,17.85
5482,23.0
5483,14.47
5484,-9.42
5485,18.44
5486,3.56
5487,17.52
5488,17.48
5489,25.23
5490,30.67
5491,29.49
5492,25.24
5493,22.29
5494,6.3
5495,18.32
5496,-23.59
5497,-40.67
5498,-18.06
5499,-24.11
5500,-39.2
5501,14.09
5502,20.09
5503,18.83
5504,18.2
5505,19.02
5506,-15.82
5507,-3.89
5508,-92.43
5509,-103.22
5510,-78.04
5511,-8.81
5512,12.25
5513,19.41
5514,18.7
5515,21.12
5516,20.53
5517,-44.93
5518,-30.97
5519,-33.71
5520,28.55
5521,26.79
5522,32.26
5523,37.45
5524,38.24
5525,36.39
5526,40.53
5527,44.04
5528,56.7
5529,37.76
5530,46.42
5531,39.81
5532,40.22
5533,34.45
5534,37.06
5535,31.75
5536,36.09
5537,41.37
5538,45.74
5539,43.65
5540,41.24
5541,32.69
5542,28.86
5543,36.71
5544,21.1
5545,-11.19
5546,14.25
5547,15.23
5548,16.0
5549,31.25
5550,30.42
5551,33.66
5552,25.79
5553,-18.06
5554,-22.95
5555,11.95
5556,5.93
5557,-47.99
5558,-65.33
5559,-20.97
5560,4.38
5561,24.59
5562,26.5
5563,28.97
5564,28.87
5565,19.01
5566,20.26
5567,-26.44
5568,35.56
5569,30.12
5570,24.73
5571,28.9
5572,35.24
5573,34.79
5574,40.47
5575,36.21
5576,34.46
5577,41.18
5578,25.57
5579,20.85
5580,-17.32
5581,23.21
5582,23.52
5583,24.98
5584,32.01
5585,43.91
5586,49.07
5587,45.51
5588,39.45
5589,32.36
5590,39.67
5591,26.55
5592,31.92
5593,30.66
5594,42.2
5595,38.64
5596,38.65
5597,42.24
5598,57.1
5599,73.12
5600,50.36
5601,51.69
5602,77.1
5603,59.61
5604,50.95
5605,48.11
5606,49.29
5607,47.65
5608,52.86
5609,52.34
5610,45.93
5611,48.66
5612,48.46
5613,42.24
5614,31.77
5615,37.1
5616,36.39
5617,41.4
5618,35.25
5619,35.39
5620,40.13
5621,44.47
5622,54.74
5623,47.12
5624,44.69
5625,40.55
5626,37.38
5627,38.76
5628,27.19
5629,28.07
5630,28.1
5631,35.53
5632,40.69
5633,50.08
5634,50.38
5635,53.41
5636,48.25
5637,41.01
5638,38.32
5639,35.42
5640,33.29
5641,30.74
5642,36.61
5643,39.74
5644,40.55
5645,40.57
5646,53.56
5647,48.96
5648,41.91
5649,37.87
5650,37.62
5651,47.3
5652,42.61
5653,41.29
5654,29.86
5655,24.24
5656,38.08
5657,40.91
5658,47.55
5659,42.13
5660,45.05
5661,37.66
5662,33.97
5663,37.27
5664,29.54
5665,25.8
5666,29.13
5667,29.77
5668,27.84
5669,30.23
5670,39.6
5671,39.43
5672,55.34
5673,32.36
5674,39.83
5675,23.16
5676,35.82
5677,31.67
5678,36.44
5679,36.09
5680,41.11
5681,49.86
5682,43.77
5683,45.0
5684,39.26
5685,33.46
5686,27.29
5687,30.45
5688,39.02
5689,39.73
5690,39.83
5691,43.49
5692,39.38
5693,53.23
5694,55.16
5695,55.55
5696,110.47
5697,64.11
5698,47.31
5699,54.0
5700,57.53
5701,49.45
5702,53.33
5703,51.84
5704,60.04
5705,44.22
5706,67.03
5707,52.61
5708,53.33
5709,44.55
5710,43.31
5711,43.67
5712,33.98
5713,44.81
5714,36.74
5715,36.47
5716,41.6
5717,39.14
5718,57.36
5719,59.25
5720,46.46
5721,60.5
5722,47.99
5723,44.55
5724,40.72
5725,25.73
5726,41.0
5727,37.02
5728,36.5
5729,53.39
5730,54.6
5731,44.24
5732,47.99
5733,44.58
5734,37.59
5735,33.89
5736,23.98
5737,25.41
5738,21.7
5739,24.72
5740,37.68
5741,29.13
5742,41.4
5743,34.39
5744,46.57
5745,36.01
5746,36.84
5747,31.59
5748,36.4
5749,35.4
5750,32.42
5751,36.15
5752,26.53
5753,33.08
5754,34.96
5755,44.6
5756,38.08
5757,31.71
5758,20.7
5759,26.21
5760,27.53
5761,27.8
5762,28.84
5763,24.04
5764,29.69
5765,33.92
5766,37.68
5767,44.79
5768,43.79
5769,40.65
5770,39.71
5771,36.1
5772,32.6
5773,34.17
5774,29.12
5775,33.33
5776,31.75
5777,40.53
5778,38.97
5779,36.16
5780,30.25
5781,28.39
5782,28.72
5783,28.07
5784,24.83
5785,26.58
5786,17.39
5787,20.45
5788,24.55
5789,31.47
5790,31.89
5791,39.45
5792,30.95
5793,29.85
5794,32.7
5795,-71.86
5796,4.64
5797,20.29
5798,22.35
5799,22.45
5800,21.47
5801,32.05
5802,35.05
5803,36.25
5804,28.78
5805,23.19
5806,29.07
5807,25.67
5808,18.98
5809,18.42
5810,19.9
5811,14.88
5812,25.34
5813,32.42
5814,46.31
5815,30.68
5816,37.02
5817,25.06
5818,-7.98
5819,8.92
5820,8.29
5821,-0.52
5822,-60.93
5823,16.24
5824,17.7
5825,30.75
5826,32.23
5827,35.64
5828,22.57
5829,26.03
5830,27.15
5831,13.76
5832,20.34
5833,25.19
5834,26.33
5835,22.94
5836,31.16
5837,27.92
5838,37.11
5839,34.34
5840,37.6
5841,36.91
5842,35.06
5843,42.76
5844,32.19
5845,23.01
5846,21.65
5847,29.93
5848,28.71
5849,29.38
5850,30.27
5851,36.59
5852,33.33
5853,24.76
5854,29.05
5855,19.81
5856,-10.14
5857,2.52
5858,14.12
5859,15.4
5860,17.38
5861,27.58
5862,29.66
5863,33.1
5864,24.34
5865,30.32
5866,21.33
5867,19.95
5868,16.7
5869,16.23
5870,24.2
5871,17.59
5872,23.94
5873,33.35
5874,28.83
5875,34.38
5876,22.17
5877,29.77
5878,17.59
5879,22.7
5880,13.3
5881,20.53
5882,27.08
5883,24.98
5884,28.97
5885,38.96
5886,36.3
5887,36.27
5888,36.81
5889,34.05
5890,21.02
5891,22.09
5892,30.55
5893,22.9
5894,29.44
5895,26.76
5896,32.48
5897,37.53
5898,40.38
5899,34.01
5900,32.51
5901,31.24
5902,24.43
5903,23.92
5904,8.31
5905,6.95
5906,22.87
5907,16.2
5908,22.72
5909,29.76
5910,29.14
5911,29.88
5912,23.47
5913,14.98
5914,11.55
5915,6.08
5916,-74.81
5917,23.88
5918,13.02
5919,-42.96
5920,16.22
5921,15.47
5922,30.76
5923,27.18
5924,26.88
5925,14.4
5926,13.79
5927,17.46
5928,3.5
5929,6.98
5930,-0.06
5931,5.22
5932,14.28
5933,24.42
5934,20.72
5935,24.69
5936,20.64
5937,23.39
5938,10.6
5939,-79.2
5940,-16.76
5941,-78.99
5942,-77.4
5943,-30.51
5944,9.94
5945,14.5
5946,24.42
5947,28.34
5948,29.77
5949,17.23
5950,18.44
5951,12.36
5952,-59.88
5953,-78.0
5954,-24.98
5955,-86.63
5956,-44.69
5957,6.5
5958,24.45
5959,26.82
5960,18.24
5961,27.42
5962,24.64
5963,-5.48
5964,4.21
5965,-18.06
5966,-41.58
5967,15.63
5968,-38.66
5969,21.75
5970,20.35
5971,14.42
5972,8.55
5973,-22.82
5974,-32.6
5975,-60.79
5976,-113.31
5977,-127.7
5978,-124.68
5979,-111.21
5980,-82.34
5981,-68.34
5982,-33.89
5983,-9.76
5984,-73.87
5985,-107.87
5986,-117.08
5987,-124.54
5988,-141.66
5989,-134.6
5990,-133.22
5991,-122.69
5992,-79.31
5993,-58.9
5994,6.33
5995,-8.73
5996,-108.97
5997,-112.17
5998,-70.21
5999,-120.22
6000,-81.86
6001,-87.67
6002,-113.97
6003,-56.08
6004,-48.52
6005,-14.31
6006,-2.84
6007,-13.99
6008,12.66
6009,12.3
6010,-67.76
6011,-120.54
6012,-112.15
6013,-123.64
6014,-88.06
6015,-39.72
6016,-30.4
6017,6.19
6018,-14.16
6019,16.18
6020,-15.2
6021,-107.05
6022,-75.56
6023,-71.91
6024,-52.15
6025,18.23
6026,-4.52
6027,12.07
6028,6.59
6029,24.64
6030,28.7
6031,25.32
6032,27.92
6033,20.27
6034,24.89
6035,-69.15
6036,21.43
6037,27.88
6038,14.52
6039,-0.62
6040,15.97
6041,25.98
6042,22.3
6043,24.31
6044,18.24
6045,-10.23
6046,11.35
6047,2.01
6048,17.51
6049,28.18
6050,32.65
6051,20.47
6052,27.54
6053,29.44
6054,37.74
6055,37.3
6056,31.77
6057,41.0
6058,37.95
6059,21.88
6060,26.95
6061,16.81
6062,28.03
6063,32.26
6064,31.39
6065,39.92
6066,36.47
6067,44.43
6068,32.88
6069,31.27
6070,31.45
6071,32.08
6072,34.31
6073,27.75
6074,33.25
6075,28.39
6076,36.52
6077,55.01
6078,42.79
6079,46.03
6080,38.49
6081,36.78
6082,37.24
6083,27.66
6084,7.42
6085,20.86
6086,25.79
6087,29.49
6088,23.76
6089,39.28
6090,45.62
6091,36.43
6092,36.7
6093,36.12
