product_id,zone,delivery_start,delivery_end,resolution
7956,ZONE1,2025-11-28 12:00:00+00:00,2025-11-28 13:00:00+00:00,H
7957,ZONE1,2025-11-28 13:00:00+00:00,2025-11-28 14:00:00+00:00,H
7958,ZONE1,2025-11-28 14:00:00+00:00,2025-11-28 15:00:00+00:00,H
7959,ZONE1,2025-11-28 15:00:00+00:00,2025-11-28 16:00:00+00:00,H
7960,ZONE1,2025-11-28 16:00:00+00:00,2025-11-28 17:00:00+00:00,H
7961,ZONE1,2025-11-28 17:00:00+00:00,2025-11-28 18:00:00+00:00,H
7962,ZONE1,2025-11-28 18:00:00+00:00,2025-11-28 19:00:00+00:00,H
7963,ZONE1,2025-11-28 19:00:00+00:00,2025-11-28 20:00:00+00:00,H
7964,ZONE1,2025-11-28 20:00:00+00:00,2025-11-28 21:00:00+00:00,H
7965,ZONE1,2025-11-28 21:00:00+00:00,2025-11-28 22:00:00+00:00,H
7966,ZONE1,2025-11-28 22:00:00+00:00,2025-11-28 23:00:00+00:00,H
7967,ZONE1,2025-11-28 23:00:00+00:00,2025-11-29 00:00:00+00:00,H
7968,ZONE1,2025-11-29 00:00:00+00:00,2025-11-29 01:00:00+00:00,H
7969,ZONE1,2025-11-29 01:00:00+00:00,2025-11-29 02:00:00+00:00,H
7970,ZONE1,2025-11-29 02:00:00+00:00,2025-11-29 03:00:00+00:00,H
7971,ZONE1,2025-11-29 03:00:00+00:00,2025-11-29 04:00:00+00:00,H
7972,ZONE1,2025-11-29 04:00:00+00:00,2025-11-29 05:00:00+00:00,H
7973,ZONE1,2025-11-29 05:00:00+00:00,2025-11-29 06:00:00+00:00,H
7974,ZONE1,2025-11-29 06:00:00+00:00,2025-11-29 07:00:00+00:00,H
7975,ZONE1,2025-11-29 07:00:00+00:00,2025-11-29 08:00:00+00:00,H
7976,ZONE1,2025-11-29 08:00:00+00:00,2025-11-29 09:00:00+00:00,H
7977,ZONE1,2025-11-29 09:00:00+00:00,2025-11-29 10:00:00+00:00,H
7978,ZONE1,2025-11-29 10:00:00+00:00,2025-11-29 11:00:00+00:00,H
7979,ZONE1,2025-11-29 11:00:00+00:00,2025-11-29 12:00:00+00:00,H
7980,ZONE1,2025-11-29 12:00:00+00:00,2025-11-29 13:00:00+00:00,H
7981,ZONE1,2025-11-29 13:00:00+00:00,2025-11-29 14:00:00+00:00,H
7982,ZONE1,2025-11-29 14:00:00+00:00,2025-11-29 15:00:00+00:00,H
7983,ZONE1,2025-11-29 15:00:00+00:00,2025-11-29 16:00:00+00:00,H
7984,ZONE1,2025-11-29 16:00:00+00:00,2025-11-29 17:00:00+00:00,H
7985,ZONE1,2025-11-29 17:00:00+00:00,2025-11-29 18:00:00+00:00,H
7986,ZONE1,2025-11-29 18:00:00+00:00,2025-11-29 19:00:00+00:00,H
7987,ZONE1,2025-11-29 19:00:00+00:00,2025-11-29 20:00:00+00:00,H
7988,ZONE1,2025-11-29 20:00:00+00:00,2025-11-29 21:00:00+00:00,H
7989,ZONE1,2025-11-29 21:00:00+00:00,2025-11-29 22:00:00+00:00,H
7990,ZONE1,2025-11-29 22:00:00+00:00,2025-11-29 23:00:00+00:00,H
7991,ZONE1,2025-11-29 23:00:00+00:00,2025-11-30 00:00:00+00:00,H
7992,ZONE1,2025-11-30 00:00:00+00:00,2025-11-30 01:00:00+00:00,H
7993,ZONE1,2025-11-30 01:00:00+00:00,2025-11-30 02:00:00+00:00,H
7994,ZONE1,2025-11-30 02:00:00+00:00,2025-11-30 03:00:00+00:00,H
7995,ZONE1,2025-11-30 03:00:00+00:00,2025-11-30 04:00:00+00:00,H
7996,ZONE1,2025-11-30 04:00:00+00:00,2025-11-30 05:00:00+00:00,H
7997,ZONE1,2025-11-30 05:00:00+00:00,2025-11-30 06:00:00+00:00,H
7998,ZONE1,2025-11-30 06:00:00+00:00,2025-11-30 07:00:00+00:00,H
7999,ZONE1,2025-11-30 07:00:00+00:00,2025-11-30 08:00:00+00:00,H
8000,ZONE1,2025-11-30 08:00:00+00:00,2025-11-30 09:00:00+00:00,H
8001,ZONE1,2025-11-30 09:00:00+00:00,2025-11-30 10:00:00+00:00,H
8002,ZONE1,2025-11-30 10:00:00+00:00,2025-11-30 11:00:00+00:00,H
8003,ZONE1,2025-11-30 11:00:00+00:00,2025-11-30 12:00:00+00:00,H
8004,ZONE1,2025-11-30 12:00:00+00:00,2025-11-30 13:00:00+00:00,H
8005,ZONE1,2025-11-30 13:00:00+00:00,2025-11-30 14:00:00+00:00,H
8006,ZONE1,2025-11-30 14:00:00+00:00,2025-11-30 15:00:00+00:00,H
8007,ZONE1,2025-11-30 15:00:00+00:00,2025-11-30 16:00:00+00:00,H
8008,ZONE1,2025-11-30 16:00:00+00:00,2025-11-30 17:00:00+00:00,H
8009,ZONE1,2025-11-30 17:00:00+00:00,2025-11-30 18:00:00+00:00,H
8010,ZONE1,2025-11-30 18:00:00+00:00,2025-11-30 19:00:00+00:00,H
8011,ZONE1,2025-11-30 19:00:00+00:00,2025-11-30 20:00:00+00:00,H
8012,ZONE1,2025-11-30 20:00:00+00:00,2025-11-30 21:00:00+00:00,H
8013,ZONE1,2025-11-30 21:00:00+00:00,2025-11-30 22:00:00+00:00,H
8014,ZONE1,2025-11-30 22:00:00+00:00,2025-11-30 23:00:00+00:00,H
8015,ZONE1,2025-11-30 23:00:00+00:00,2025-12-01 00:00:00+00:00,H
8016,ZONE1,2025-12-01 00:00:00+00:00,2025-12-01 01:00:00+00:00,H
8017,ZONE1,2025-12-01 01:00:00+00:00,2025-12-01 02:00:00+00:00,H
8018,ZONE1,2025-12-01 02:00:00+00:00,2025-12-01 03:00:00+00:00,H
8019,ZONE1,2025-12-01 03:00:00+00:00,2025-12-01 04:00:00+00:00,H
8020,ZONE1,2025-12-01 04:00:00+00:00,2025-12-01 05:00:00+00:00,H
8021,ZONE1,2025-12-01 05:00:00+00:00,2025-12-01 06:00:00+00:00,H
8022,ZONE1,2025-12-01 06:00:00+00:00,2025-12-01 07:00:00+00:00,H
8023,ZONE1,2025-12-01 07:00:00+00:00,2025-12-01 08:00:00+00:00,H
8024,ZONE1,2025-12-01 08:00:00+00:00,2025-12-01 09:00:00+00:00,H
8025,ZONE1,2025-12-01 09:00:00+00:00,2025-12-01 10:00:00+00:00,H
8026,ZONE1,2025-12-01 10:00:00+00:00,2025-12-01 11:00:00+00:00,H
8027,ZONE1,2025-12-01 11:00:00+00:00,2025-12-01 12:00:00+00:00,H
8028,ZONE1,2025-12-01 12:00:00+00:00,2025-12-01 13:00:00+00:00,H
8029,ZONE1,2025-12-01 13:00:00+00:00,2025-12-01 14:00:00+00:00,H
8030,ZONE1,2025-12-01 14:00:00+00:00,2025-12-01 15:00:00+00:00,H
8031,ZONE1,2025-12-01 15:00:00+00:00,2025-12-01 16:00:00+00:00,H
8032,ZONE1,2025-12-01 16:00:00+00:00,2025-12-01 17:00:00+00:00,H
8033,ZONE1,2025-12-01 17:00:00+00:00,2025-12-01 18:00:00+00:00,H
8034,ZONE1,2025-12-01 18:00:00+00:00,2025-12-01 19:00:00+00:00,H
8035,ZONE1,2025-12-01 19:00:00+00:00,2025-12-01 20:00:00+00:00,H
8036,ZONE1,2025-12-01 20:00:00+00:00,2025-12-01 21:00:00+00:00,H
8037,ZONE1,2025-12-01 21:00:00+00:00,2025-12-01 22:00:00+00:00,H
8038,ZONE1,2025-12-01 22:00:00+00:00,2025-12-01 23:00:00+00:00,H
8039,ZONE1,2025-12-01 23:00:00+00:00,2025-12-02 00:00:00+00:00,H
8040,ZONE1,2025-12-02 00:00:00+00:00,2025-12-02 01:00:00+00:00,H
8041,ZONE1,2025-12-02 01:00:00+00:00,2025-12-02 02:00:00+00:00,H
8042,ZONE1,2025-12-02 02:00:00+00:00,2025-12-02 03:00:00+00:00,H
8043,ZONE1,2025-12-02 03:00:00+00:00,2025-12-02 04:00:00+00:00,H
8044,ZONE1,2025-12-02 04:00:00+00:00,2025-12-02 05:00:00+00:00,H
8045,ZONE1,2025-12-02 05:00:00+00:00,2025-12-02 06:00:00+00:00,H
8046,ZONE1,2025-12-02 06:00:00+00:00,2025-12-02 07:00:00+00:00,H
8047,ZONE1,2025-12-02 07:00:00+00:00,2025-12-02 08:00:00+00:00,H
8048,ZONE1,2025-12-02 08:00:00+00:00,2025-12-02 09:00:00+00:00,H
8049,ZONE1,2025-12-02 09:00:00+00:00,2025-12-02 10:00:00+00:00,H
8050,ZONE1,2025-12-02 10:00:00+00:00,2025-12-02 11:00:00+00:00,H
8051,ZONE1,2025-12-02 11:00:00+00:00,2025-12-02 12:00:00+00:00,H
8052,ZONE1,2025-12-02 12:00:00+00:00,2025-12-02 13:00:00+00:00,H
8053,ZONE1,2025-12-02 13:00:00+00:00,2025-12-02 14:00:00+00:00,H
8054,ZONE1,2025-12-02 14:00:00+00:00,2025-12-02 15:00:00+00:00,H
8055,ZONE1,2025-12-02 15:00:00+00:00,2025-12-02 16:00:00+00:00,H
8056,ZONE1,2025-12-02 16:00:00+00:00,2025-12-02 17:00:00+00:00,H
8057,ZONE1,2025-12-02 17:00:00+00:00,2025-12-02 18:00:00+00:00,H
8058,ZONE1,2025-12-02 18:00:00+00:00,2025-12-02 19:00:00+00:00,H
8059,ZONE1,2025-12-02 19:00:00+00:00,2025-12-02 20:00:00+00:00,H
8060,ZONE1,2025-12-02 20:00:00+00:00,2025-12-02 21:00:00+00:00,H
8061,ZONE1,2025-12-02 21:00:00+00:00,2025-12-02 22:00:00+00:00,H
8062,ZONE1,2025-12-02 22:00:00+00:00,2025-12-02 23:00:00+00:00,H
8063,ZONE1,2025-12-02 23:00:00+00:00,2025-12-03 00:00:00+00:00,H
8064,ZONE1,2025-12-03 00:00:00+00:00,2025-12-03 01:00:00+00:00,H
8065,ZONE1,2025-12-03 01:00:00+00:00,2025-12-03 02:00:00+00:00,H
8066,ZONE1,2025-12-03 02:00:00+00:00,2025-12-03 03:00:00+00:00,H
8067,ZONE1,2025-12-03 03:00:00+00:00,2025-12-03 04:00:00+00:00,H
8068,ZONE1,2025-12-03 04:00:00+00:00,2025-12-03 05:00:00+00:00,H
8069,ZONE1,2025-12-03 05:00:00+00:00,2025-12-03 06:00:00+00:00,H
8070,ZONE1,2025-12-03 06:00:00+00:00,2025-12-03 07:00:00+00:00,H
8071,ZONE1,2025-12-03 07:00:00+00:00,2025-12-03 08:00:00+00:00,H
8072,ZONE1,2025-12-03 08:00:00+00:00,2025-12-03 09:00:00+00:00,H
8073,ZONE1,2025-12-03 09:00:00+00:00,2025-12-03 10:00:00+00:00,H
8074,ZONE1,2025-12-03 10:00:00+00:00,2025-12-03 11:00:00+00:00,H
8075,ZONE1,2025-12-03 11:00:00+00:00,2025-12-03 12:00:00+00:00,H
8076,ZONE1,2025-12-03 12:00:00+00:00,2025-12-03 13:00:00+00:00,H
8077,ZONE1,2025-12-03 13:00:00+00:00,2025-12-03 14:00:00+00:00,H
8078,ZONE1,2025-12-03 14:00:00+00:00,2025-12-03 15:00:00+00:00,H
8079,ZONE1,2025-12-03 15:00:00+00:00,2025-12-03 16:00:00+00:00,H
8080,ZONE1,2025-12-03 16:00:00+00:00,2025-12-03 17:00:00+00:00,H
8081,ZONE1,2025-12-03 17:00:00+00:00,2025-12-03 18:00:00+00:00,H
8082,ZONE1,2025-12-03 18:00:00+00:00,2025-12-03 19:00:00+00:00,H
8083,ZONE1,2025-12-03 19:00:00+00:00,2025-12-03 20:00:00+00:00,H
8084,ZONE1,2025-12-03 20:00:00+00:00,2025-12-03 21:00:00+00:00,H
8085,ZONE1,2025-12-03 21:00:00+00:00,2025-12-03 22:00:00+00:00,H
8086,ZONE1,2025-12-03 22:00:00+00:00,2025-12-03 23:00:00+00:00,H
8087,ZONE1,2025-12-03 23:00:00+00:00,2025-12-04 00:00:00+00:00,H
8088,ZONE1,2025-12-04 00:00:00+00:00,2025-12-04 01:00:00+00:00,H
8089,ZONE1,2025-12-04 01:00:00+00:00,2025-12-04 02:00:00+00:00,H
8090,ZONE1,2025-12-04 02:00:00+00:00,2025-12-04 03:00:00+00:00,H
8091,ZONE1,2025-12-04 03:00:00+00:00,2025-12-04 04:00:00+00:00,H
8092,ZONE1,2025-12-04 04:00:00+00:00,2025-12-04 05:00:00+00:00,H
8093,ZONE1,2025-12-04 05:00:00+00:00,2025-12-04 06:00:00+00:00,H
8094,ZONE1,2025-12-04 06:00:00+00:00,2025-12-04 07:00:00+00:00,H
8095,ZONE1,2025-12-04 07:00:00+00:00,2025-12-04 08:00:00+00:00,H
8096,ZONE1,2025-12-04 08:00:00+00:00,2025-12-04 09:00:00+00:00,H
8097,ZONE1,2025-12-04 09:00:00+00:00,2025-12-04 10:00:00+00:00,H
8098,ZONE1,2025-12-04 10:00:00+00:00,2025-12-04 11:00:00+00:00,H
8099,ZONE1,2025-12-04 11:00:00+00:00,2025-12-04 12:00:00+00:00,H
8100,ZONE1,2025-12-04 12:00:00+00:00,2025-12-04 13:00:00+00:00,H
8101,ZONE1,2025-12-04 13:00:00+00:00,2025-12-04 14:00:00+00:00,H
8102,ZONE1,2025-12-04 14:00:00+00:00,2025-12-04 15:00:00+00:00,H
8103,ZONE1,2025-12-04 15:00:00+00:00,2025-12-04 16:00:00+00:00,H
8104,ZONE1,2025-12-04 16:00:00+00:00,2025-12-04 17:00:00+00:00,H
8105,ZONE1,2025-12-04 17:00:00+00:00,2025-12-04 18:00:00+00:00,H
8106,ZONE1,2025-12-04 18:00:00+00:00,2025-12-04 19:00:00+00:00,H
8107,ZONE1,2025-12-04 19:00:00+00:00,2025-12-04 20:00:00+00:00,H
8108,ZONE1,2025-12-04 20:00:00+00:00,2025-12-04 21:00:00+00:00,H
8109,ZONE1,2025-12-04 21:00:00+00:00,2025-12-04 22:00:00+00:00,H
8110,ZONE1,2025-12-04 22:00:00+00:00,2025-12-04 23:00:00+00:00,H
8111,ZONE1,2025-12-04 23:00:00+00:00,2025-12-05 00:00:00+00:00,H
8112,ZONE1,2025-12-05 00:00:00+00:00,2025-12-05 01:00:00+00:00,H
8113,ZONE1,2025-12-05 01:00:00+00:00,2025-12-05 02:00:00+00:00,H
8114,ZONE1,2025-12-05 02:00:00+00:00,2025-12-05 03:00:00+00:00,H
8115,ZONE1,2025-12-05 03:00:00+00:00,2025-12-05 04:00:00+00:00,H
8116,ZONE1,2025-12-05 04:00:00+00:00,2025-12-05 05:00:00+00:00,H
8117,ZONE1,2025-12-05 05:00:00+00:00,2025-12-05 06:00:00+00:00,H
8118,ZONE1,2025-12-05 06:00:00+00:00,2025-12-05 07:00:00+00:00,H
8119,ZONE1,2025-12-05 07:00:00+00:00,2025-12-05 08:00:00+00:00,H
8120,ZONE1,2025-12-05 08:00:00+00:00,2025-12-05 09:00:00+00:00,H
8121,ZONE1,2025-12-05 09:00:00+00:00,2025-12-05 10:00:00+00:00,H
8122,ZONE1,2025-12-05 10:00:00+00:00,2025-12-05 11:00:00+00:00,H
8123,ZONE1,2025-12-05 11:00:00+00:00,2025-12-05 12:00:00+00:00,H
8124,ZONE1,2025-12-05 12:00:00+00:00,2025-12-05 13:00:00+00:00,H
8125,ZONE1,2025-12-05 13:00:00+00:00,2025-12-05 14:00:00+00:00,H
8126,ZONE1,2025-12-05 14:00:00+00:00,2025-12-05 15:00:00+00:00,H
8127,ZONE1,2025-12-05 15:00:00+00:00,2025-12-05 16:00:00+00:00,H
8128,ZONE1,2025-12-05 16:00:00+00:00,2025-12-05 17:00:00+00:00,H
8129,ZONE1,2025-12-05 17:00:00+00:00,2025-12-05 18:00:00+00:00,H
8130,ZONE1,2025-12-05 18:00:00+00:00,2025-12-05 19:00:00+00:00,H
8131,ZONE1,2025-12-05 19:00:00+00:00,2025-12-05 20:00:00+00:00,H
8132,ZONE1,2025-12-05 20:00:00+00:00,2025-12-05 21:00:00+00:00,H
8133,ZONE1,2025-12-05 21:00:00+00:00,2025-12-05 22:00:00+00:00,H
8134,ZONE1,2025-12-05 22:00:00+00:00,2025-12-05 23:00:00+00:00,H
8135,ZONE1,2025-12-05 23:00:00+00:00,2025-12-06 00:00:00+00:00,H
8136,ZONE1,2025-12-06 00:00:00+00:00,2025-12-06 01:00:00+00:00,H
8137,ZONE1,2025-12-06 01:00:00+00:00,2025-12-06 02:00:00+00:00,H
8138,ZONE1,2025-12-06 02:00:00+00:00,2025-12-06 03:00:00+00:00,H
8139,ZONE1,2025-12-06 03:00:00+00:00,2025-12-06 04:00:00+00:00,H
8140,ZONE1,2025-12-06 04:00:00+00:00,2025-12-06 05:00:00+00:00,H
8141,ZONE1,2025-12-06 05:00:00+00:00,2025-12-06 06:00:00+00:00,H
8142,ZONE1,2025-12-06 06:00:00+00:00,2025-12-06 07:00:00+00:00,H
8143,ZONE1,2025-12-06 07:00:00+00:00,2025-12-06 08:00:00+00:00,H
8144,ZONE1,2025-12-06 08:00:00+00:00,2025-12-06 09:00:00+00:00,H
8145,ZONE1,2025-12-06 09:00:00+00:00,2025-12-06 10:00:00+00:00,H
8146,ZONE1,2025-12-06 10:00:00+00:00,2025-12-06 11:00:00+00:00,H
8147,ZONE1,2025-12-06 11:00:00+00:00,2025-12-06 12:00:00+00:00,H
8148,ZONE1,2025-12-06 12:00:00+00:00,2025-12-06 13:00:00+00:00,H
8149,ZONE1,2025-12-06 13:00:00+00:00,2025-12-06 14:00:00+00:00,H
8150,ZONE1,2025-12-06 14:00:00+00:00,2025-12-06 15:00:00+00:00,H
8151,ZONE1,2025-12-06 15:00:00+00:00,2025-12-06 16:00:00+00:00,H
8152,ZONE1,2025-12-06 16:00:00+00:00,2025-12-06 17:00:00+00:00,H
8153,ZONE1,2025-12-06 17:00:00+00:00,2025-12-06 18:00:00+00:00,H
8154,ZONE1,2025-12-06 18:00:00+00:00,2025-12-06 19:00:00+00:00,H
8155,ZONE1,2025-12-06 19:00:00+00:00,2025-12-06 20:00:00+00:00,H
8156,ZONE1,2025-12-06 20:00:00+00:00,2025-12-06 21:00:00+00:00,H
8157,ZONE1,2025-12-06 21:00:00+00:00,2025-12-06 22:00:00+00:00,H
8158,ZONE1,2025-12-06 22:00:00+00:00,2025-12-06 23:00:00+00:00,H
8159,ZONE1,2025-12-06 23:00:00+00:00,2025-12-07 00:00:00+00:00,H
8160,ZONE1,2025-12-07 00:00:00+00:00,2025-12-07 01:00:00+00:00,H
8161,ZONE1,2025-12-07 01:00:00+00:00,2025-12-07 02:00:00+00:00,H
8162,ZONE1,2025-12-07 02:00:00+00:00,2025-12-07 03:00:00+00:00,H
8163,ZONE1,2025-12-07 03:00:00+00:00,2025-12-07 04:00:00+00:00,H
8164,ZONE1,2025-12-07 04:00:00+00:00,2025-12-07 05:00:00+00:00,H
8165,ZONE1,2025-12-07 05:00:00+00:00,2025-12-07 06:00:00+00:00,H
8166,ZONE1,2025-12-07 06:00:00+00:00,2025-12-07 07:00:00+00:00,H
8167,ZONE1,2025-12-07 07:00:00+00:00,2025-12-07 08:00:00+00:00,H
8168,ZONE1,2025-12-07 08:00:00+00:00,2025-12-07 09:00:00+00:00,H
8169,ZONE1,2025-12-07 09:00:00+00:00,2025-12-07 10:00:00+00:00,H
8170,ZONE1,2025-12-07 10:00:00+00:00,2025-12-07 11:00:00+00:00,H
8171,ZONE1,2025-12-07 11:00:00+00:00,2025-12-07 12:00:00+00:00,H
8172,ZONE1,2025-12-07 12:00:00+00:00,2025-12-07 13:00:00+00:00,H
8173,ZONE1,2025-12-07 13:00:00+00:00,2025-12-07 14:00:00+00:00,H
8174,ZONE1,2025-12-07 14:00:00+00:00,2025-12-07 15:00:00+00:00,H
8175,ZONE1,2025-12-07 15:00:00+00:00,2025-12-07 16:00:00+00:00,H
8176,ZONE1,2025-12-07 16:00:00+00:00,2025-12-07 17:00:00+00:00,H
8177,ZONE1,2025-12-07 17:00:00+00:00,2025-12-07 18:00:00+00:00,H
8178,ZONE1,2025-12-07 18:00:00+00:00,2025-12-07 19:00:00+00:00,H
8179,ZONE1,2025-12-07 19:00:00+00:00,2025-12-07 20:00:00+00:00,H
8180,ZONE1,2025-12-07 20:00:00+00:00,2025-12-07 21:00:00+00:00,H
8181,ZONE1,2025-12-07 21:00:00+00:00,2025-12-07 22:00:00+00:00,H
8182,ZONE1,2025-12-07 22:00:00+00:00,2025-12-07 23:00:00+00:00,H
8183,ZONE1,2025-12-07 23:00:00+00:00,2025-12-08 00:00:00+00:00,H
8184,ZONE1,2025-12-08 00:00:00+00:00,2025-12-08 01:00:00+00:00,H
8185,ZONE1,2025-12-08 01:00:00+00:00,2025-12-08 02:00:00+00:00,H
8186,ZONE1,2025-12-08 02:00:00+00:00,2025-12-08 03:00:00+00:00,H
8187,ZONE1,2025-12-08 03:00:00+00:00,2025-12-08 04:00:00+00:00,H
8188,ZONE1,2025-12-08 04:00:00+00:00,2025-12-08 05:00:00+00:00,H
8189,ZONE1,2025-12-08 05:00:00+00:00,2025-12-08 06:00:00+00:00,H
8190,ZONE1,2025-12-08 06:00:00+00:00,2025-12-08 07:00:00+00:00,H
8191,ZONE1,2025-12-08 07:00:00+00:00,2025-12-08 08:00:00+00:00,H
8192,ZONE1,2025-12-08 08:00:00+00:00,2025-12-08 09:00:00+00:00,H
8193,ZONE1,2025-12-08 09:00:00+00:00,2025-12-08 10:00:00+00:00,H
8194,ZONE1,2025-12-08 10:00:00+00:00,2025-12-08 11:00:00+00:00,H
8195,ZONE1,2025-12-08 11:00:00+00:00,2025-12-08 12:00:00+00:00,H
8196,ZONE1,2025-12-08 12:00:00+00:00,2025-12-08 13:00:00+00:00,H
8197,ZONE1,2025-12-08 13:00:00+00:00,2025-12-08 14:00:00+00:00,H
8198,ZONE1,2025-12-08 14:00:00+00:00,2025-12-08 15:00:00+00:00,H
8199,ZONE1,2025-12-08 15:00:00+00:00,2025-12-08 16:00:00+00:00,H
8200,ZONE1,2025-12-08 16:00:00+00:00,2025-12-08 17:00:00+00:00,H
8201,ZONE1,2025-12-08 17:00:00+00:00,2025-12-08 18:00:00+00:00,H
8202,ZONE1,2025-12-08 18:00:00+00:00,2025-12-08 19:00:00+00:00,H
8203,ZONE1,2025-12-08 19:00:00+00:00,2025-12-08 20:00:00+00:00,H
8204,ZONE1,2025-12-08 20:00:00+00:00,2025-12-08 21:00:00+00:00,H
8205,ZONE1,2025-12-08 21:00:00+00:00,2025-12-08 22:00:00+00:00,H
8206,ZONE1,2025-12-08 22:00:00+00:00,2025-12-08 23:00:00+00:00,H
8207,ZONE1,2025-12-08 23:00:00+00:00,2025-12-09 00:00:00+00:00,H
8208,ZONE1,2025-12-09 00:00:00+00:00,2025-12-09 01:00:00+00:00,H
8209,ZONE1,2025-12-09 01:00:00+00:00,2025-12-09 02:00:00+00:00,H
8210,ZONE1,2025-12-09 02:00:00+00:00,2025-12-09 03:00:00+00:00,H
8211,ZONE1,2025-12-09 03:00:00+00:00,2025-12-09 04:00:00+00:00,H
8212,ZONE1,2025-12-09 04:00:00+00:00,2025-12-09 05:00:00+00:00,H
8213,ZONE1,2025-12-09 05:00:00+00:00,2025-12-09 06:00:00+00:00,H
8214,ZONE1,2025-12-09 06:00:00+00:00,2025-12-09 07:00:00+00:00,H
8215,ZONE1,2025-12-09 07:00:00+00:00,2025-12-09 08:00:00+00:00,H
8216,ZONE1,2025-12-09 08:00:00+00:00,2025-12-09 09:00:00+00:00,H
8217,ZONE1,2025-12-09 09:00:00+00:00,2025-12-09 10:00:00+00:00,H
8218,ZONE1,2025-12-09 10:00:00+00:00,2025-12-09 11:00:00+00:00,H
8219,ZONE1,2025-12-09 11:00:00+00:00,2025-12-09 12:00:00+00:00,H
8220,ZONE1,2025-12-09 12:00:00+00:00,2025-12-09 13:00:00+00:00,H
8221,ZONE1,2025-12-09 13:00:00+00:00,2025-12-09 14:00:00+00:00,H
8222,ZONE1,2025-12-09 14:00:00+00:00,2025-12-09 15:00:00+00:00,H
8223,ZONE1,2025-12-09 15:00:00+00:00,2025-12-09 16:00:00+00:00,H
8224,ZONE1,2025-12-09 16:00:00+00:00,2025-12-09 17:00:00+00:00,H
8225,ZONE1,2025-12-09 17:00:00+00:00,2025-12-09 18:00:00+00:00,H
8226,ZONE1,2025-12-09 18:00:00+00:00,2025-12-09 19:00:00+00:00,H
8227,ZONE1,2025-12-09 19:00:00+00:00,2025-12-09 20:00:00+00:00,H
8228,ZONE1,2025-12-09 20:00:00+00:00,2025-12-09 21:00:00+00:00,H
8229,ZONE1,2025-12-09 21:00:00+00:00,2025-12-09 22:00:00+00:00,H
8230,ZONE1,2025-12-09 22:00:00+00:00,2025-12-09 23:00:00+00:00,H
8231,ZONE1,2025-12-09 23:00:00+00:00,2025-12-10 00:00:00+00:00,H
8232,ZONE1,2025-12-10 00:00:00+00:00,2025-12-10 01:00:00+00:00,H
8233,ZONE1,2025-12-10 01:00:00+00:00,2025-12-10 02:00:00+00:00,H
8234,ZONE1,2025-12-10 02:00:00+00:00,2025-12-10 03:00:00+00:00,H
8235,ZONE1,2025-12-10 03:00:00+00:00,2025-12-10 04:00:00+00:00,H
8236,ZONE1,2025-12-10 04:00:00+00:00,2025-12-10 05:00:00+00:00,H
8237,ZONE1,2025-12-10 05:00:00+00:00,2025-12-10 06:00:00+00:00,H
8238,ZONE1,2025-12-10 06:00:00+00:00,2025-12-10 07:00:00+00:00,H
8239,ZONE1,2025-12-10 07:00:00+00:00,2025-12-10 08:00:00+00:00,H
8240,ZONE1,2025-12-10 08:00:00+00:00,2025-12-10 09:00:00+00:00,H
8241,ZONE1,2025-12-10 09:00:00+00:00,2025-12-10 10:00:00+00:00,H
8242,ZONE1,2025-12-10 10:00:00+00:00,2025-12-10 11:00:00+00:00,H
8243,ZONE1,2025-12-10 11:00:00+00:00,2025-12-10 12:00:00+00:00,H
8244,ZONE1,2025-12-10 12:00:00+00:00,2025-12-10 13:00:00+00:00,H
8245,ZONE1,2025-12-10 13:00:00+00:00,2025-12-10 14:00:00+00:00,H
8246,ZONE1,2025-12-10 14:00:00+00:00,2025-12-10 15:00:00+00:00,H
8247,ZONE1,2025-12-10 15:00:00+00:00,2025-12-10 16:00:00+00:00,H
8248,ZONE1,2025-12-10 16:00:00+00:00,2025-12-10 17:00:00+00:00,H
8249,ZONE1,2025-12-10 17:00:00+00:00,2025-12-10 18:00:00+00:00,H
8250,ZONE1,2025-12-10 18:00:00+00:00,2025-12-10 19:00:00+00:00,H
8251,ZONE1,2025-12-10 19:00:00+00:00,2025-12-10 20:00:00+00:00,H
8252,ZONE1,2025-12-10 20:00:00+00:00,2025-12-10 21:00:00+00:00,H
8253,ZONE1,2025-12-10 21:00:00+00:00,2025-12-10 22:00:00+00:00,H
8254,ZONE1,2025-12-10 22:00:00+00:00,2025-12-10 23:00:00+00:00,H
8255,ZONE1,2025-12-10 23:00:00+00:00,2025-12-11 00:00:00+00:00,H
8256,ZONE1,2025-12-11 00:00:00+00:00,2025-12-11 01:00:00+00:00,H
8257,ZONE1,2025-12-11 01:00:00+00:00,2025-12-11 02:00:00+00:00,H
8258,ZONE1,2025-12-11 02:00:00+00:00,2025-12-11 03:00:00+00:00,H
8259,ZONE1,2025-12-11 03:00:00+00:00,2025-12-11 04:00:00+00:00,H
8260,ZONE1,2025-12-11 04:00:00+00:00,2025-12-11 05:00:00+00:00,H
8261,ZONE1,2025-12-11 05:00:00+00:00,2025-12-11 06:00:00+00:00,H
8262,ZONE1,2025-12-11 06:00:00+00:00,2025-12-11 07:00:00+00:00,H
8263,ZONE1,2025-12-11 07:00:00+00:00,2025-12-11 08:00:00+00:00,H
8264,ZONE1,2025-12-11 08:00:00+00:00,2025-12-11 09:00:00+00:00,H
8265,ZONE1,2025-12-11 09:00:00+00:00,2025-12-11 10:00:00+00:00,H
